code,y,q_target,keep_fraction,method
1b35d993-c75d-4364-ac15-bffd3b2c5975_MALDI1,0,0.15810371942097542,0.3,global_target_like_pruning
4558c2f3-e03b-4f4d-b6e1-fcd4cb7f9c46_MALDI1,1,0.1569127874919251,0.3,global_target_like_pruning
2d5d7c3e-9383-4412-b637-a908701bfc83_MALDI1,0,0.15566884227980493,0.3,global_target_like_pruning
93265568-3373-4aea-bb2c-0d53079dc701_MALDI2,0,0.15283081094252216,0.3,global_target_like_pruning
403b35fe-e144-41d8-9197-0958053b9ee8_MALDI1,0,0.15055603314199223,0.3,global_target_like_pruning
c041e9b5-b6c5-412b-b115-249b35695c7f_MALDI1,0,0.1461180643690532,0.3,global_target_like_pruning
c863b2b6-ab96-4aaf-8dad-442b404b9bb4_MALDI2,0,0.14525371671043621,0.3,global_target_like_pruning
b669105d-0703-48ef-8b67-ebaed8d6b8ce_MALDI2,1,0.1433682363356725,0.3,global_target_like_pruning
d17d4035-68a5-4524-9706-d6ba3ae0c31c_MALDI2,0,0.1432795006793319,0.3,global_target_like_pruning
77f282a2-885f-4cd8-a970-35220a5ba30e_MALDI1,0,0.14232238941203235,0.3,global_target_like_pruning
6b3f5639-a39b-49df-ad00-0c3c52a4f8e7_MALDI1,1,0.14170606516663248,0.3,global_target_like_pruning
9f6b2182-bc55-46d6-a563-8d71130b0729_MALDI2,0,0.1396341710089771,0.3,global_target_like_pruning
8f228f38-3e2c-4cab-a245-77fb1108bef0_MALDI1,0,0.1363607987787943,0.3,global_target_like_pruning
753e514e-345a-44e8-980f-181bdd09971b_MALDI1,0,0.13489867139114564,0.3,global_target_like_pruning
1ce00544-4046-4a48-bbb3-8605257a82fb,0,0.13004645246102006,0.3,global_target_like_pruning
379463df-4cc2-47cb-b0b4-d829e1a92dfc_MALDI2,0,0.12821518383369976,0.3,global_target_like_pruning
839df998-12d9-4dde-917b-c71442f52303_MALDI1,0,0.12615723036627327,0.3,global_target_like_pruning
a127608e-6f4a-4335-b833-82229d7e9f80_MALDI1,0,0.1258933194783827,0.3,global_target_like_pruning
c0628a3f-a4ad-40fa-852c-ff07f9ec396c_MALDI1,0,0.12575073619046706,0.3,global_target_like_pruning
dcbcca2f-bbde-4db2-9ab8-aa83b9ed0bf3_MALDI1,0,0.1253985359101334,0.3,global_target_like_pruning
0438d105-c5fc-4542-b567-72b18a1f14fb_MALDI1,0,0.12501268036705387,0.3,global_target_like_pruning
6b9b6f30-fd48-491f-bf42-08ada1de3c24_MALDI1,0,0.1228603444737193,0.3,global_target_like_pruning
b2333789-16ce-4a2d-bc28-add39cbb260f_MALDI1,0,0.12278199995056081,0.3,global_target_like_pruning
87d7af4d-4aa2-4e54-8187-b68163c18023_MALDI1,0,0.12077536684773926,0.3,global_target_like_pruning
d3f6b070-9cc3-4ae1-95e2-814a20fb702c_MALDI2,0,0.12059226412105101,0.3,global_target_like_pruning
13f83ccc-3c90-4582-88e5-17dbf5762e36_MALDI2,1,0.11914182068561821,0.3,global_target_like_pruning
f7b6c938-4182-429d-a500-3bfe3a695e9d_MALDI2,0,0.11913780613020625,0.3,global_target_like_pruning
48970c73-8d69-468f-ad3b-4d20ff5a921f_MALDI2,0,0.11634453084362249,0.3,global_target_like_pruning
ef491b6a-ff6c-4bcd-9e0f-8012a62146ba_MALDI2,1,0.11558206839778538,0.3,global_target_like_pruning
e11a1702-72ea-4940-8e89-c6763f51a6f3,1,0.11539781666888882,0.3,global_target_like_pruning
be2ad66d-d6db-4830-95ce-4a34c332a198,0,0.11308965278940848,0.3,global_target_like_pruning
a75913d3-f7bc-437d-beaa-bc904181adfb_MALDI2,1,0.1130410454066888,0.3,global_target_like_pruning
fbcba9cb-6228-43ba-bec2-5c3d25d5c4ff_MALDI2,0,0.11245140015195268,0.3,global_target_like_pruning
5f5fa96a-64ba-49d5-978e-73088d84249b_MALDI1,0,0.1116743175838937,0.3,global_target_like_pruning
36084718-a618-4724-a4fa-c2b86ffdcac1_MALDI1,0,0.11107013980225466,0.3,global_target_like_pruning
b631b86c-681e-4418-a293-286724df004d_MALDI2,1,0.10953742949371022,0.3,global_target_like_pruning
da693636-f104-4e10-939f-19ff1f8d1498_MALDI1,0,0.10836807916731672,0.3,global_target_like_pruning
10dd1efb-8709-4c3c-ad8a-1fd2978cde0a,0,0.10803420616114465,0.3,global_target_like_pruning
d371dde0-3356-4e02-b943-b90b0340f2aa,0,0.10793140535211207,0.3,global_target_like_pruning
3da1f536-837b-4abb-ab7c-d3d07416d470_MALDI2,0,0.1066753368176641,0.3,global_target_like_pruning
82b4b1a3-1deb-47bc-8cd4-8563baef1866,0,0.10645239113083056,0.3,global_target_like_pruning
7f076cc4-1366-459a-a71b-d1fd4761d3f1_MALDI2,1,0.10449226645004636,0.3,global_target_like_pruning
ebdc9f69-0498-40f3-a2b6-f9ea3e30a1ca_MALDI1,0,0.10438535076954986,0.3,global_target_like_pruning
8875dce0-1ebf-48a0-b137-f590ae0de47c_MALDI2,0,0.10430525738903791,0.3,global_target_like_pruning
1f49722e-ce46-4422-b257-d96d88d36e56_MALDI2,0,0.10429601402859899,0.3,global_target_like_pruning
8768eb1d-1558-4751-9640-d3935bf167eb_MALDI2,0,0.10289291046095807,0.3,global_target_like_pruning
03cf4dcb-93a7-4cd9-8fb6-3a9acc20b56e_MALDI1,0,0.10205882779104936,0.3,global_target_like_pruning
8190de6a-c31d-43d7-8101-2f00350deeca_MALDI2,0,0.10055489329003413,0.3,global_target_like_pruning
495f615d-75a6-44a9-b51e-0335e55b5199_MALDI2,1,0.10048547099312204,0.3,global_target_like_pruning
5b57f138-1a06-4af1-a615-1f7e3f3d52d0_MALDI2,0,0.10007716177752601,0.3,global_target_like_pruning
8d4f9fed-18be-44bb-9659-e00244b98598_MALDI1,0,0.09985731424577918,0.3,global_target_like_pruning
eb721b6e-3c4f-423e-a1f6-2cc9784fbcdb,0,0.09879044842225472,0.3,global_target_like_pruning
0acaeb17-dae7-40be-9d6c-c8b532bee8b1_MALDI2,0,0.09827713585083013,0.3,global_target_like_pruning
2fa4bf60-84af-45c7-940d-7ff6b2cabe94_MALDI1,0,0.09688684723978938,0.3,global_target_like_pruning
5f812f4e-9bd5-45c2-ab71-716bee963e3a_MALDI1,0,0.09494273869597478,0.3,global_target_like_pruning
fc0fe6f9-d63a-4b5a-ac29-68cd8fdbc432_MALDI2,0,0.09298048979409888,0.3,global_target_like_pruning
e4ffc7db-50f0-4691-9309-58e87379e184_MALDI1,1,0.09209367629742099,0.3,global_target_like_pruning
6f4b5384-51b3-4ff0-887b-d6119ed5e19f_MALDI1,0,0.09158763594037338,0.3,global_target_like_pruning
ad5a1dad-e459-40a7-815a-af4f1d3ee7af_MALDI2,1,0.09140174736882715,0.3,global_target_like_pruning
1f90844f-b48a-4e84-8155-800988e283ed_MALDI1,1,0.09120097094010227,0.3,global_target_like_pruning
f1b21eeb-fb44-4b9c-bd46-e33d09c3d130_MALDI2,1,0.0911864438191606,0.3,global_target_like_pruning
7cffd85b-2efb-49ee-b91e-df8d52ed4ca0,0,0.08939250952686126,0.3,global_target_like_pruning
4db4ddad-aa80-4d67-8394-de5d542a1e22,0,0.08787188783944064,0.3,global_target_like_pruning
2513974f-005e-4dc0-8870-99dc8f6dd384_MALDI1,0,0.08782134459207344,0.3,global_target_like_pruning
cc04ff1b-85bc-4a81-9495-e217221c39c8_MALDI2,0,0.08721036684275535,0.3,global_target_like_pruning
4f052d55-2ba5-49c7-8a67-21f7f8640003_MALDI1,0,0.0867566174182636,0.3,global_target_like_pruning
6d0df440-8a4c-4bb6-bba4-67a57aeb6882_MALDI2,0,0.08594292993605125,0.3,global_target_like_pruning
3996550a-fa41-42ff-ad03-59520a545427,0,0.08572127253768656,0.3,global_target_like_pruning
6e9498b4-8725-4f59-9a2f-740641360e05_MALDI1,0,0.08440146132420066,0.3,global_target_like_pruning
522fa998-b222-4589-a1de-682f94a5008d_MALDI1,0,0.08306892662675314,0.3,global_target_like_pruning
0268025e-18cf-4115-8a47-8ff5a97f105c_MALDI1,0,0.08216598929395376,0.3,global_target_like_pruning
13ecd0dc-7c5b-441f-8802-e68cb7195c5b_MALDI1,0,0.08194437174205399,0.3,global_target_like_pruning
0ab56520-919b-406d-a2bc-9a4a64a1c749_MALDI1,1,0.08187718232018268,0.3,global_target_like_pruning
9272e869-c6e9-418e-b896-75a9ce7ddbcd_MALDI1,0,0.08117420145518237,0.3,global_target_like_pruning
5ac60144-a12d-49a3-a2dd-533059228275,0,0.08078579743740981,0.3,global_target_like_pruning
d0cc55dd-9307-48cd-ac47-8ff4a5103fca,1,0.08039728811532941,0.3,global_target_like_pruning
f572c0c0-92fb-46d7-a708-76a98db4315f,0,0.07909320444186715,0.3,global_target_like_pruning
ec151b71-c0d1-456f-9446-1d8fc6efb40b_MALDI1,0,0.07819229463300562,0.3,global_target_like_pruning
0fe2e4aa-d8ff-411a-8a6d-c79774194aec_MALDI2,0,0.07795801010384439,0.3,global_target_like_pruning
a7f8e70c-755d-4876-9c47-2c2989d3614e_MALDI2,0,0.07794152054320806,0.3,global_target_like_pruning
d5962509-e2c8-460b-bdd3-f35e99aa5135_MALDI1,1,0.07746395799127863,0.3,global_target_like_pruning
f53d972a-2edf-4217-8bd6-a3742f3cf21b_MALDI1,1,0.07577595920788076,0.3,global_target_like_pruning
72f04ba9-bac7-416f-af8e-f8bb7fb6efd7,0,0.07539529341387521,0.3,global_target_like_pruning
356e5136-423c-4aa1-9c52-76056f1b31a1_MALDI1,0,0.0738712714944335,0.3,global_target_like_pruning
aa542947-da28-4fb5-951c-ee5a0956c07b_MALDI1,0,0.07348239925551678,0.3,global_target_like_pruning
0ebcc200-5590-4a10-8e3d-05024f8a83bd_MALDI2,0,0.07326048251822419,0.3,global_target_like_pruning
d96ecb02-b023-401e-973d-aa3c2e09f140,0,0.07309184947637412,0.3,global_target_like_pruning
e9578957-76e8-4442-94f5-8df1df25c16a_MALDI1,0,0.07284107296251655,0.3,global_target_like_pruning
bdc5db76-8deb-4017-bfea-899ef8af2e85_MALDI1,0,0.07201656604338989,0.3,global_target_like_pruning
7f6c750c-b746-4b83-b2a0-aad76f8465b3_MALDI2,0,0.0720121672356675,0.3,global_target_like_pruning
e04c1607-1d6a-4049-ab75-ca0d7e80bc05_MALDI2,0,0.06964863835168555,0.3,global_target_like_pruning
480f8d33-93a2-4766-a812-72a92c9e9e9b_MALDI1,0,0.0695905122245447,0.3,global_target_like_pruning
a29bb63f-3e3a-43c5-a092-1d2cc2ef222e_MALDI1,0,0.06944375055386842,0.3,global_target_like_pruning
75453a65-b1b8-44a4-8854-9959b00432af_MALDI1,1,0.0691455878593723,0.3,global_target_like_pruning
0203f065-178e-48b7-b14b-fa67c905728f_MALDI1,0,0.06826277123728239,0.3,global_target_like_pruning
7af3d2ea-771f-4ee7-91fd-cc58de878015_MALDI1,0,0.0682505887440903,0.3,global_target_like_pruning
1f778e69-dcf7-4735-9674-7fbde6024771_MALDI2,0,0.06809895860129095,0.3,global_target_like_pruning
6024e2ca-6822-4a71-8e13-7e4f2adb586c_MALDI1,0,0.06687702425442421,0.3,global_target_like_pruning
5ef7482b-d70d-46c9-86e2-6a199a159761_MALDI1,0,0.06676435600806997,0.3,global_target_like_pruning
54e386da-5dbc-4ae1-bed6-43e25731f995_MALDI1,0,0.06641443756885979,0.3,global_target_like_pruning
1401a634-101e-406f-bf09-bad266311025_MALDI1,0,0.06545989481916284,0.3,global_target_like_pruning
0166742d-8922-4a4f-a8b5-9c45e8c5cc07_MALDI1,1,0.0653315646453692,0.3,global_target_like_pruning
86cbc7f8-ada1-4d9f-9045-ba4a83c04dc3,1,0.06531756097106842,0.3,global_target_like_pruning
19ee98d8-eaf9-4938-b89d-f4f5ab1fc61e_MALDI1,1,0.06452321192542247,0.3,global_target_like_pruning
83f8ebad-08c2-47bf-8ad6-3f0a0a301208_MALDI1,0,0.06334345520717279,0.3,global_target_like_pruning
5ab66a07-eeef-42aa-833c-77f3c14458b0_MALDI1,0,0.06277272261500265,0.3,global_target_like_pruning
0220086a-294e-40bf-af9c-06fe9b4e94bf_MALDI1,1,0.0623990180157571,0.3,global_target_like_pruning
55c1a40e-abee-4161-9cb3-dba01f58f830_MALDI1,0,0.062099621845890206,0.3,global_target_like_pruning
acec28a6-90b4-4eb7-8e0f-59cf8c89d048_MALDI1,0,0.06197652735941717,0.3,global_target_like_pruning
e6866318-a0a6-4c51-9988-acd39242ba9f_MALDI1,0,0.06057697353520048,0.3,global_target_like_pruning
5e039742-d3c4-45e8-8695-b82eb18cfb38_MALDI1,0,0.06050327917142567,0.3,global_target_like_pruning
432a27f6-f00d-481c-a344-69fa83b250dd_MALDI2,0,0.06019242404953193,0.3,global_target_like_pruning
c388ff9e-f4e2-43de-ac16-246bf9d4fb09,0,0.060058726346365096,0.3,global_target_like_pruning
756050b8-dd40-46b8-98a2-a268a457ade4_MALDI2,0,0.060056410618179505,0.3,global_target_like_pruning
46cf8b29-7833-4067-b8e1-5a2a0d411f88_MALDI1,0,0.05935496657531201,0.3,global_target_like_pruning
59fd082d-1969-4243-af74-e242b88e5645_MALDI1,0,0.05890076924109979,0.3,global_target_like_pruning
10b04fa5-1a85-40fe-8c3c-978a4464f162_MALDI1,0,0.05883667488896063,0.3,global_target_like_pruning
32367ade-6970-42f9-a518-132099279dbe_MALDI1,1,0.058617515466073286,0.3,global_target_like_pruning
2e8679ba-2f5b-4410-9d0e-23cd7e1ada47_MALDI1,0,0.05851898489017491,0.3,global_target_like_pruning
d71a3558-60eb-47a2-92e3-f0c99754c0b0_MALDI1,0,0.05851173438744093,0.3,global_target_like_pruning
e303432e-1244-47df-a677-a0e609e373e0_MALDI1,0,0.058276986926945544,0.3,global_target_like_pruning
0a971d4a-6469-4c21-afb3-adccc7472d5b_MALDI1,1,0.05789774809307304,0.3,global_target_like_pruning
5741b2ea-3b75-435d-b101-0ecebd96b42f,0,0.057548516916112014,0.3,global_target_like_pruning
837a8848-f31f-405f-bec6-bf5e03cd93ea_MALDI1,0,0.05747755957150025,0.3,global_target_like_pruning
20b54d99-88d2-4034-a8ab-c61990ab4603_MALDI1,0,0.056820962348347805,0.3,global_target_like_pruning
804027da-c7a3-4278-8ba0-89a4c5f1fc4d_MALDI1,0,0.05672506988061508,0.3,global_target_like_pruning
01e1de38-c857-4ad4-a79b-9f60dd193117_MALDI2,0,0.05637207075109403,0.3,global_target_like_pruning
8c979e77-8084-4e1f-a4b1-305becfba515_MALDI1,1,0.056101543027618925,0.3,global_target_like_pruning
03fd6d77-e688-4925-9be5-a4ee1e6f328b_MALDI1,0,0.05539699215608397,0.3,global_target_like_pruning
8ee8539c-32b2-445b-806b-08f644d23c04_MALDI1,0,0.05503618152883227,0.3,global_target_like_pruning
68cbe933-c60e-4e87-8287-f7eb3c79afc3,1,0.05501677544523807,0.3,global_target_like_pruning
38ce56eb-965a-48cd-a4de-eb8bd2fce369_MALDI1,0,0.05463387449500125,0.3,global_target_like_pruning
b040b3b6-2a8b-4cf1-942b-d3ce03840f32_MALDI1,1,0.054359455096054075,0.3,global_target_like_pruning
225a53c5-aa83-4a96-ae35-83f19badf6a5_MALDI1,0,0.054300369614920206,0.3,global_target_like_pruning
7800b899-7969-442a-985e-468ef5617136_MALDI2,0,0.05383721579267277,0.3,global_target_like_pruning
46345c97-dd05-4fda-9191-a28520ade5c5,0,0.052711498753616616,0.3,global_target_like_pruning
7fe60e98-b282-49f8-85d6-8ab5fd13d11e_MALDI2,0,0.05255766095651264,0.3,global_target_like_pruning
0505937d-e950-4e4b-b9f6-013973edc5b1_MALDI2,0,0.05227067899480072,0.3,global_target_like_pruning
b0051a0f-0fe3-4f06-b36d-b9ce510ee53b_MALDI1,0,0.0522088334222082,0.3,global_target_like_pruning
d5c98d71-297f-49fa-8840-d64cd7c6f8b8_MALDI2,0,0.052056658763789905,0.3,global_target_like_pruning
72e5724f-2a27-4c0c-9b45-4ec36ddf6c53,1,0.052044182242983704,0.3,global_target_like_pruning
8df55be9-fd6d-45f7-826c-5b4cca23653c_MALDI1,0,0.051969593791873825,0.3,global_target_like_pruning
31b59b9f-9100-4595-83a0-348d78b5458d_MALDI1,0,0.05177643776435047,0.3,global_target_like_pruning
9c23df8a-c749-43ef-8798-87512655a472_MALDI1,0,0.051569530868182015,0.3,global_target_like_pruning
eea77544-8338-4934-9c54-46128731005b,0,0.051443049323222474,0.3,global_target_like_pruning
b14e3173-a38c-49ad-b3af-b5135c152212_MALDI1,0,0.051324119380416894,0.3,global_target_like_pruning
31f63cff-c601-4683-9b28-99a26b259954_MALDI1,0,0.050582059238759594,0.3,global_target_like_pruning
ce333e3c-f826-4b72-a1ca-5cb0410d48dd_MALDI2,0,0.05040903958306424,0.3,global_target_like_pruning
404b0d66-ca67-4468-9c5f-c5d70b8e3ee7_MALDI1,0,0.050095778753745504,0.3,global_target_like_pruning
958d19d0-2ab3-46ca-af34-89f764b3af56_MALDI2,0,0.04987991010562821,0.3,global_target_like_pruning
22e68b7c-4007-47ab-a3ab-385f56aae936_MALDI1,0,0.049767234410148006,0.3,global_target_like_pruning
dd01b184-bd2a-4bc4-a698-4ce3e7d15756_MALDI1,1,0.04949387491029211,0.3,global_target_like_pruning
f13e842b-072b-4052-a70a-570319b0768b_MALDI1,0,0.049401570340548394,0.3,global_target_like_pruning
23c2be4c-46c6-433e-8ef9-481adbbaf2fc_MALDI1,0,0.04935254809706087,0.3,global_target_like_pruning
1827a449-3c00-4ca8-b68b-df3a892c1a31_MALDI1,0,0.04862174527905211,0.3,global_target_like_pruning
46f1de2c-ee52-4f02-b852-9db09f4d4710_MALDI1,0,0.048160365990749694,0.3,global_target_like_pruning
dea4bf14-a0f4-4425-b6cf-fdc78c299752_MALDI2,0,0.04801526717274869,0.3,global_target_like_pruning
c2a07621-bffa-4da8-baa4-7c5546010841_MALDI2,0,0.04800116426256811,0.3,global_target_like_pruning
d755d7f9-b494-4b79-abe3-b4647a8beeaf_MALDI2,1,0.04759449925684484,0.3,global_target_like_pruning
2ee80c92-65bc-4141-8c68-d16749573b34_MALDI1,0,0.047245094382284726,0.3,global_target_like_pruning
125ad9cf-cd14-4f81-b8f2-87c568d8f587_MALDI2,0,0.04710554191144307,0.3,global_target_like_pruning
bf087186-568a-4a2f-9f63-07f9bd055b9f_MALDI1,0,0.04663186922249337,0.3,global_target_like_pruning
b70a3cc7-e4e2-476e-9b9f-1b564f8a48c8_MALDI1,0,0.04656051115444998,0.3,global_target_like_pruning
8ba7bdea-07bf-4df5-88ec-e7c3653a96b7_MALDI1,0,0.046138539980211835,0.3,global_target_like_pruning
f4281e80-4514-4a99-baa5-67ef65599311_MALDI2,0,0.04604934463827804,0.3,global_target_like_pruning
9d37b8d1-0709-4e6d-833b-e272674a823b_MALDI1,0,0.04600154581565721,0.3,global_target_like_pruning
e4ddae0a-1ea4-4835-8ee5-e82e9879698b_MALDI1,0,0.045762149319382016,0.3,global_target_like_pruning
9637e241-cf47-4de2-b7cf-9cea6760b284,0,0.045259925974731954,0.3,global_target_like_pruning
77859341-732e-45eb-9860-29a26fe7c36b_MALDI2,0,0.04521658306253135,0.3,global_target_like_pruning
701db1ba-a370-4a4e-8050-b1419e796dc3_MALDI2,0,0.04520716564568815,0.3,global_target_like_pruning
344a679a-f8b0-4132-af77-f50caa89d68e_MALDI2,1,0.04434426059117683,0.3,global_target_like_pruning
76baa039-338a-4633-b28e-f20b6a8ef8f2,0,0.04412355098376748,0.3,global_target_like_pruning
52ce13de-e7f8-45d9-add1-1e2f92ccb896_MALDI1,0,0.04410476552808429,0.3,global_target_like_pruning
7289720b-3b47-4885-96b1-0f0c72a13827,0,0.0437860337021903,0.3,global_target_like_pruning
2b2a12ea-46c5-498c-92a9-2a11a1d95aeb_MALDI1,0,0.043506364324624965,0.3,global_target_like_pruning
b55dcafc-4b47-4c6c-8b21-f825ff8db809,1,0.04342926063371298,0.3,global_target_like_pruning
f52f25d5-819e-4b27-ba91-b043c2445817_MALDI1,0,0.04335458559450715,0.3,global_target_like_pruning
331ee1ed-4892-40db-b260-fb3812dcc577_MALDI1,0,0.04299743524803069,0.3,global_target_like_pruning
eb621d25-c96e-40e2-9cd2-a7725c96d3f6_MALDI1,0,0.04267742781637762,0.3,global_target_like_pruning
a2aa33a9-6b9e-411a-889e-b512f617cb18_MALDI1,0,0.04247760003893991,0.3,global_target_like_pruning
861dba62-3176-440c-bf7d-499f7ac7bc94_MALDI1,0,0.04214905317053393,0.3,global_target_like_pruning
5008a110-d31b-460c-bbaf-f5850ce22fa9_MALDI1,0,0.04204429329315257,0.3,global_target_like_pruning
bb1e5c3e-0d85-4a60-8a7f-e5af4983355d_MALDI1,1,0.04190321407239251,0.3,global_target_like_pruning
674ba755-ea02-47c5-b287-e91635b2b511_MALDI2,1,0.04180045102959798,0.3,global_target_like_pruning
03b2ceba-467b-480c-bbec-f03885f49fdc_MALDI2,0,0.041422594013991156,0.3,global_target_like_pruning
661839b7-c518-4950-9a4b-fdd62c7cbfb5_MALDI2,1,0.04126929622082575,0.3,global_target_like_pruning
f404d19e-0f1d-4b97-8b74-809068cac0f9_MALDI1,0,0.041152472255714785,0.3,global_target_like_pruning
5576c602-eb4e-4324-9fa1-ed7e61cebe00_MALDI1,0,0.04098433455987995,0.3,global_target_like_pruning
536d38a4-2b1f-4011-b878-e65744b2015c_MALDI1,1,0.04090708198650599,0.3,global_target_like_pruning
8734cb97-a7b2-4c70-821e-8bedb98b7654_MALDI1,0,0.040826648177690376,0.3,global_target_like_pruning
c6d86ef6-351e-47a5-8c99-ba54f89948bc_MALDI2,1,0.04079114679556957,0.3,global_target_like_pruning
64c367ae-f15f-49d2-abc8-1af125470eb0,0,0.04067260777815067,0.3,global_target_like_pruning
7379d937-818b-49c7-8f65-83d2bdfffd86_MALDI1,0,0.040474244718422696,0.3,global_target_like_pruning
4685ae04-b4e6-416b-a656-0b6757c6bbd8_MALDI1,1,0.04042436118750208,0.3,global_target_like_pruning
c93f47ab-c23f-47d3-8b8c-dcbfa89d100d,1,0.040330410631351,0.3,global_target_like_pruning
b274d473-0e40-4947-a162-4ff59d807454_MALDI1,0,0.04025164070686279,0.3,global_target_like_pruning
63946276-aa66-4c1d-ade7-76fb39f65803_MALDI1,0,0.04021664236083316,0.3,global_target_like_pruning
ff881f5f-c40e-47fc-8475-34870f3d1290_MALDI2,0,0.04015742771613183,0.3,global_target_like_pruning
9b4a089d-4ca6-4dd8-8fcf-d2bcf224b312_MALDI1,0,0.039462811300171395,0.3,global_target_like_pruning
eb536bde-231c-4da9-9f7e-1338142e307d_MALDI1,0,0.03929692803863936,0.3,global_target_like_pruning
ed8af634-175a-4797-b4a8-7983d356bf30_MALDI1,0,0.03919114592825399,0.3,global_target_like_pruning
469af70b-31e2-4260-8d78-c0b451227f7e_MALDI1,0,0.03894852935489883,0.3,global_target_like_pruning
a99015c4-d32b-41c9-b178-0e01d93cea57_MALDI1,0,0.03891846814046127,0.3,global_target_like_pruning
f8a23baf-593f-4813-afd4-0ddd1c94276d_MALDI1,0,0.03837632055014926,0.3,global_target_like_pruning
ac72e080-e07c-4264-94e3-4493abb8647a_MALDI2,0,0.03825629282510009,0.3,global_target_like_pruning
c1294ab8-b0fa-444f-bdea-16a6b31d587e_MALDI1,0,0.03796545407368154,0.3,global_target_like_pruning
be513532-b68e-4cb0-89ee-1513776f41c9_MALDI1,0,0.037874416441058247,0.3,global_target_like_pruning
81660c49-ce26-4a31-b020-1839f9c2cac7_MALDI1,0,0.03784455697996254,0.3,global_target_like_pruning
bfd64bff-4f61-4eff-809b-2ee4497d5856_MALDI1,0,0.03777300781993445,0.3,global_target_like_pruning
1a615fc2-a447-4206-97ba-9e51a17cf030_MALDI1,0,0.037556997523104325,0.3,global_target_like_pruning
628ac2a6-5d17-42a2-a7e2-b97532b5c00d_MALDI1,1,0.037493767411946995,0.3,global_target_like_pruning
bf479d95-0f00-4c44-a3cd-9100f01fbd9b_MALDI1,1,0.03733427086682104,0.3,global_target_like_pruning
c4d089d6-3c8c-4b67-b3c6-be4a5514c920,0,0.03721778762451526,0.3,global_target_like_pruning
7f1202de-34fa-42b1-836c-4d62e70629ae_MALDI1,0,0.037202593322432025,0.3,global_target_like_pruning
37c8bbbb-3fd9-4162-8536-d7c80f4aa94e_MALDI1,0,0.03716473981136767,0.3,global_target_like_pruning
e59e2fb1-e157-4e50-b983-aff27f362426_MALDI2,1,0.03715519984957876,0.3,global_target_like_pruning
c8708037-aaff-4f8d-8efb-603fce511b60_MALDI1,0,0.03709646215853526,0.3,global_target_like_pruning
1f15b2d6-2bac-47e1-a8e7-0931603e3656,0,0.037057796656843334,0.3,global_target_like_pruning
a752754d-a64f-4cef-9bb7-6992608a3cd7_MALDI1,0,0.03695948528275403,0.3,global_target_like_pruning
6e903baf-9eb2-456b-a9a9-33f85f14419d_MALDI1,1,0.036935532551502864,0.3,global_target_like_pruning
58f8c0dc-73d6-439c-83b9-8479e074bb8b,1,0.03665215005749524,0.3,global_target_like_pruning
3a04fcdd-1fc6-4866-be2a-74f89d005e22_MALDI1,0,0.03660586861474008,0.3,global_target_like_pruning
743bbb70-8c10-4bd4-9140-c786ac67afaa_MALDI2,1,0.03645364665282697,0.3,global_target_like_pruning
c594a552-2dc6-444a-93f3-24c148963031_MALDI1,0,0.036422478787540895,0.3,global_target_like_pruning
16155a05-0661-4f6d-9280-1224d6ffaa84_MALDI1,0,0.03635480330508514,0.3,global_target_like_pruning
482a65f2-eedc-4d80-88c5-cc00d7d39877_MALDI1,0,0.036278697061820256,0.3,global_target_like_pruning
3e7927db-ff6a-490e-832f-ba61a9e55776,0,0.03617707653409259,0.3,global_target_like_pruning
beb4867f-4ed9-408e-8ae2-ab7c79115146_MALDI1,0,0.03576112104184962,0.3,global_target_like_pruning
4d24d677-47f9-4ced-913d-db5dc381fc85,0,0.03550086608443982,0.3,global_target_like_pruning
91cbc985-f527-48ce-8e2b-be19ef970376_MALDI1,0,0.03546068202560282,0.3,global_target_like_pruning
340a3022-32cf-4e0d-8a2f-b54fa3daee7f_MALDI1,1,0.03537353141474526,0.3,global_target_like_pruning
8ef335b9-9c9b-4516-840e-28bff14ae95d_MALDI1,0,0.03522677450195869,0.3,global_target_like_pruning
aac237a9-8e7b-4fb9-87cb-f80168a74423_MALDI1,0,0.035200686861804366,0.3,global_target_like_pruning
9d7ace83-fc40-402c-a74a-34bd2fee8be0_MALDI2,0,0.035159736533064166,0.3,global_target_like_pruning
af03a94d-7ff0-4ff6-8aca-f85339bfe125_MALDI1,0,0.03512787396519764,0.3,global_target_like_pruning
0b80a8a7-08e7-4dce-9389-a8981d35852f_MALDI1,0,0.03506057527257719,0.3,global_target_like_pruning
3943a853-76e1-4076-aa49-99c912e07c24_MALDI1,0,0.03498279881321949,0.3,global_target_like_pruning
dd8598bb-5c2f-42e8-bda1-4fd9f526da34_MALDI1,0,0.03496867940899096,0.3,global_target_like_pruning
8276d44a-03a8-428f-b469-d97da40f57a2_MALDI1,0,0.03491422467038285,0.3,global_target_like_pruning
8b562ffc-cd5d-4cf9-8add-5984eb2f5eae_MALDI2,1,0.03486489709716056,0.3,global_target_like_pruning
1c6d8f4d-ad19-4caa-9c06-dd7a4c54a9ef,0,0.034458739422200076,0.3,global_target_like_pruning
d002808a-2e00-4c36-9a92-bee6852488a4_MALDI1,0,0.03430399855362883,0.3,global_target_like_pruning
8bfdfb6c-62f8-4cf2-b80f-4e0b1641f53c_MALDI2,1,0.03427681414489317,0.3,global_target_like_pruning
19319d39-6873-4639-8ffe-d146bdbf74e1_MALDI1,0,0.03421393962287796,0.3,global_target_like_pruning
