code,y,weight,pseudo_low,pseudo_high,clip
d6e45362-cd41-498c-b53e-d00140c35d61_MALDI2,0,0.07302716,0.1,0.9,5.0
d6e5e8fc-798e-4325-b064-a54c78341b23_MALDI2,0,0.020049172,0.1,0.9,5.0
d6ee0872-3b27-45c5-b14c-bf86830b7d3f_MALDI1,0,0.044877276,0.1,0.9,5.0
d6f1cbe4-3db4-4b17-91c7-eaf58191ddc9_MALDI1,0,0.06105516,0.1,0.9,5.0
d73503ca-a05f-4a8c-b13f-e91864b76748_MALDI1,0,0.07370497,0.1,0.9,5.0
d7851871-0012-4f27-a01a-74efbfd69237_MALDI2,0,0.025584474,0.1,0.9,5.0
d7a527e3-4734-4ac3-b4c1-92e5916795bb_MALDI2,0,0.015268838,0.1,0.9,5.0
d7e802bd-dd99-4076-a4ba-dd7c5465e4d0_MALDI2,0,31.073494,0.1,0.9,5.0
d7ff8575-6398-425c-ad8d-6d76e014f2a1_MALDI2,0,0.16248982,0.1,0.9,5.0
d892d268-71b9-4941-bb36-6336cbfaed7f_MALDI2,0,0.01285285,0.1,0.9,5.0
d89464ee-bc31-486d-b889-017a5a36a919_MALDI2,0,1.1719353,0.1,0.9,5.0
d8f99526-1ed8-43eb-8a81-76b4bfd17ae3_MALDI2,0,1.1162221,0.1,0.9,5.0
d94eaaa6-7b98-4913-a1f2-6eca080ce111_MALDI1,0,0.027728187,0.1,0.9,5.0
d99761ac-9e16-41f6-b76a-370cf2dec86e_MALDI1,1,1.0000001,0.1,0.9,5.0
d9e6d0be-26ba-49a2-a56d-1ff3721d0c22_MALDI2,0,0.045431096,0.1,0.9,5.0
da0d12cf-d50b-433d-8a2a-b83baa64b25a_MALDI2,1,1.0000001,0.1,0.9,5.0
da787c21-b9e5-4af5-b753-98eb8fe90c26_MALDI2,0,0.14509703,0.1,0.9,5.0
da8a5356-7edd-4f55-b0c5-843ca65999ce_MALDI1,0,0.017876627,0.1,0.9,5.0
daaa7578-309c-4164-9d71-6a7e91177885_MALDI2,0,0.045289632,0.1,0.9,5.0
dafb03c8-b55b-4a51-8d03-2c5b6f4d72d0_MALDI1,0,0.08364416,0.1,0.9,5.0
db242ae9-c2c6-459b-b258-39bbf899dac2_MALDI2,0,0.08103055,0.1,0.9,5.0
db45a73d-86ed-4e2a-9be2-781ffe84ed09_MALDI2,0,0.034395333,0.1,0.9,5.0
db68d1da-3137-4456-a04a-54d18e301e95_MALDI1,0,0.095519066,0.1,0.9,5.0
db922fcd-8060-4937-86b7-7842363bdc40_MALDI1,0,0.022771696,0.1,0.9,5.0
db9ab440-6c63-4a5d-95ef-b893a218fc56_MALDI2,0,0.016455833,0.1,0.9,5.0
dbaac996-531f-4471-bc90-c7abb670d578_MALDI2,0,0.053577412,0.1,0.9,5.0
dbdacec9-ae0e-49f9-b527-70d0bfbaa4e6_MALDI2,0,0.012094485,0.1,0.9,5.0
dc54e41f-561c-43a0-9bdc-4a3953febfea_MALDI2,0,0.28603184,0.1,0.9,5.0
dd01b184-bd2a-4bc4-a698-4ce3e7d15756_MALDI1,1,1.0000001,0.1,0.9,5.0
dd09c845-bb25-4600-9f5e-9a5e4c24af56_MALDI2,1,1.0000001,0.1,0.9,5.0
dd8598bb-5c2f-42e8-bda1-4fd9f526da34_MALDI1,0,0.28638268,0.1,0.9,5.0
dd8cc49a-4ac5-4374-9954-a10f40f239c5_MALDI1,0,0.035310164,0.1,0.9,5.0
ddce652a-9f03-4ccb-9aa9-e60cfd889fe3_MALDI2,0,0.020619059,0.1,0.9,5.0
de37ed74-cdb0-4857-8703-47857e831d0b_MALDI2,0,0.10684693,0.1,0.9,5.0
de746893-3a78-4177-8119-2765bc5c66e7_MALDI2,1,1.0000001,0.1,0.9,5.0
dea4bf14-a0f4-4425-b6cf-fdc78c299752_MALDI2,0,0.31385782,0.1,0.9,5.0
deeb7ee1-d4b4-4f7b-8e03-1a423021b590_MALDI2,0,0.7459761,0.1,0.9,5.0
deecdc5a-81f8-4fd8-b7b9-95c49ec30f95_MALDI1,0,0.18955435,0.1,0.9,5.0
df2c46e2-e62c-4bfd-b3e8-9ef8e221a781_MALDI2,0,0.046247005,0.1,0.9,5.0
df9ac593-2d01-445c-b31c-b5ec155893df_MALDI1,0,0.005826018,0.1,0.9,5.0
dfbcb420-59d2-4cde-b9d1-8b21aed69c41_MALDI2,0,0.14798506,0.1,0.9,5.0
e04c1607-1d6a-4049-ab75-ca0d7e80bc05_MALDI2,0,1.9683186,0.1,0.9,5.0
e090771c-f271-47eb-8f22-87e5bd18da36_MALDI1,0,0.0077807982,0.1,0.9,5.0
e09ddcd4-3f7c-4d89-8fac-788aa3218893_MALDI1,0,0.024965623,0.1,0.9,5.0
e0a63af2-4aa2-4a4f-bfb1-d2ef4aef62fe_MALDI2,0,0.0735749,0.1,0.9,5.0
e11626a6-af39-44d0-bd8c-9e782cf8275d_MALDI2,0,0.07414276,0.1,0.9,5.0
e16753aa-4aa4-48d9-aecd-44b25a3b8e44_MALDI1,0,0.013309577,0.1,0.9,5.0
e19b20e8-377f-41b3-8f8a-6e41b3a08b44_MALDI2,0,3.2443454,0.1,0.9,5.0
e1b2a352-3416-4434-86ee-173eb360b0cc_MALDI2,0,0.010961162,0.1,0.9,5.0
e21a59a4-19ec-4025-876f-0dc054541b7a_MALDI2,0,0.020697337,0.1,0.9,5.0
e286c249-ceb1-48b8-9b8d-a632123b3c6d_MALDI2,0,0.060809284,0.1,0.9,5.0
e2a14a70-27ee-4575-80f2-3568700124ba_MALDI2,0,0.21552776,0.1,0.9,5.0
e2c2c096-fe33-4667-93d9-54c448d8f731_MALDI2,0,0.042284954,0.1,0.9,5.0
e2f82ba7-2675-4e6c-bdf5-8bd605f7bd05_MALDI1,0,0.116169855,0.1,0.9,5.0
e3b75bf0-615b-4cfd-947d-cc3f9de0b23c_MALDI2,0,0.0460089,0.1,0.9,5.0
e40e0b4d-3e62-464b-a466-6ff8565488d9_MALDI1,0,0.09928797,0.1,0.9,5.0
e41028ad-8d44-4425-ae65-590fe77f7897_MALDI2,0,11.361799,0.1,0.9,5.0
e42fc541-ffbb-4dfc-93f8-88c1e101b5d9_MALDI2,0,0.47757223,0.1,0.9,5.0
e4312d37-d5b4-4e1d-969d-2ade8ebbb83e_MALDI1,1,1.0000001,0.1,0.9,5.0
e43af1ea-f56b-4957-8d53-2b975b4856de_MALDI1,0,0.15017118,0.1,0.9,5.0
e452539c-3827-43d3-94df-f3eb6a96e491_MALDI1,0,0.013100506,0.1,0.9,5.0
e47ae32b-0059-4d99-9a1e-4daa8f0bf07d_MALDI2,0,0.44125012,0.1,0.9,5.0
e5340510-1f17-450f-85a2-503a63118907_MALDI1,0,0.5780033,0.1,0.9,5.0
e5a5eaea-11c3-4bb3-98f0-569c2bb147d1_MALDI1,0,0.016677897,0.1,0.9,5.0
e5b3c939-63b8-4678-a9dc-e6c6e829282c_MALDI2,0,0.022045178,0.1,0.9,5.0
e5f1e48d-cad3-46e7-9338-6ad2674d34d5_MALDI2,0,0.44473153,0.1,0.9,5.0
e5fbc0be-2aab-4f6a-b5bd-2c3453650cff_MALDI2,0,0.0088353865,0.1,0.9,5.0
e6505b3a-c0bd-47b7-a4df-d2ea85652e81_MALDI2,0,0.011559108,0.1,0.9,5.0
e674e4b5-b9fd-407f-8645-646ff1946c79_MALDI1,0,0.03238258,0.1,0.9,5.0
e6866318-a0a6-4c51-9988-acd39242ba9f_MALDI1,0,0.82372093,0.1,0.9,5.0
e6ae3aeb-1d01-42b6-a7e8-0936d1472e49_MALDI2,0,0.16604139,0.1,0.9,5.0
e6c3403d-e9df-412b-8066-26b1ae8cb243_MALDI1,0,0.0065635773,0.1,0.9,5.0
e6d1298b-890f-4d3f-8989-f2d68dfd673b_MALDI2,1,1.0000001,0.1,0.9,5.0
e7810678-ed0c-42ec-9ec4-f8895f0dd192_MALDI1,0,0.28938723,0.1,0.9,5.0
e792a838-27e6-4fce-9ec2-2ed75384ef3d_MALDI2,1,1.0000001,0.1,0.9,5.0
e822ee17-49f1-4cea-8b5d-05e42a4b165a_MALDI1,0,0.03091811,0.1,0.9,5.0
e829c3f9-8f2a-43d4-af16-3d687eead8f7_MALDI2,0,0.022050159,0.1,0.9,5.0
e83744df-470f-4da6-aae7-802fddac55d0_MALDI1,0,0.018190306,0.1,0.9,5.0
e83ee69e-eabb-44a4-9a10-d7b0850e7b8a_MALDI2,1,1.0000001,0.1,0.9,5.0
e857f662-79dc-4afc-9f47-83f37ef196e2_MALDI1,1,1.0000001,0.1,0.9,5.0
e85a2dfa-1e25-4434-a108-32ed4878e932_MALDI2,0,0.009720378,0.1,0.9,5.0
e87b285a-7feb-406a-ae85-535da4a40b92_MALDI1,0,0.06826338,0.1,0.9,5.0
e87b5ad4-bdde-4c51-b0d5-a74bb889b038_MALDI2,1,1.0000001,0.1,0.9,5.0
e8c6240c-8b21-4ec3-960d-075c4b84dea3_MALDI2,0,0.030209126,0.1,0.9,5.0
e8c86069-4521-4472-ae1c-480ef5bdfa50_MALDI2,0,0.19024183,0.1,0.9,5.0
e9aebc05-78d8-48ab-8665-e570c0fb28df_MALDI1,0,0.012420062,0.1,0.9,5.0
e9afb6d9-9c00-4fd8-89fa-31c680535fa7_MALDI2,0,0.06375539,0.1,0.9,5.0
e9ba6a0e-1675-4893-84dd-ee16f1d462d8_MALDI1,0,0.32857046,0.1,0.9,5.0
ea4b6ab5-02c7-48b9-a6e7-cf9487b8dd5d_MALDI2,0,0.23853931,0.1,0.9,5.0
ea506917-a1f2-4add-93d9-82cc2393e169_MALDI2,0,0.017945152,0.1,0.9,5.0
ea88a005-f68d-4cf3-a481-e02984193c91_MALDI1,0,0.083093666,0.1,0.9,5.0
ea9c8e04-f770-4cc2-83b0-8d1a27b4d3e6_MALDI2,0,0.04960105,0.1,0.9,5.0
eaabc44f-a399-405f-b9a0-f8f7331c1d99_MALDI2,0,0.46658996,0.1,0.9,5.0
eab8a8f4-9466-4960-ac0d-cd0ba60b3add_MALDI2,0,0.19300075,0.1,0.9,5.0
eae49ae5-d4c3-4583-9a1e-7a0d32515adf_MALDI1,0,0.09947862,0.1,0.9,5.0
eaf66344-b19e-468f-bb17-6dab455f4cc0_MALDI2,0,0.10373753,0.1,0.9,5.0
eb621d25-c96e-40e2-9cd2-a7725c96d3f6_MALDI1,0,2.1357346,0.1,0.9,5.0
ec151b71-c0d1-456f-9446-1d8fc6efb40b_MALDI1,0,1.9475228,0.1,0.9,5.0
ec552410-c1a0-41f7-aba0-50baa75dcc3f_MALDI1,0,0.104714595,0.1,0.9,5.0
ecaef927-cb3e-4a05-ac29-ab96dc21a371_MALDI2,0,0.20899847,0.1,0.9,5.0
ecdbfc3c-8958-44dd-aafe-d47df6707b39_MALDI1,0,0.013837237,0.1,0.9,5.0
ecf55a5d-2615-4722-bb9a-9b5ef72a2153_MALDI2,0,0.048255317,0.1,0.9,5.0
ed24e35d-4927-463a-8ddb-6474471bea82_MALDI2,0,0.036062177,0.1,0.9,5.0
ed2bf991-8b22-4421-a526-680015671994_MALDI1,0,0.022810277,0.1,0.9,5.0
ed313a33-f5b1-4fed-bb3d-51fd75068bc9_MALDI2,1,1.0000001,0.1,0.9,5.0
ed8af634-175a-4797-b4a8-7983d356bf30_MALDI1,0,0.8775888,0.1,0.9,5.0
ed99b029-e0d9-49fe-acf4-03ebc1eb0dc0_MALDI1,0,0.2605287,0.1,0.9,5.0
ee128c6c-96a3-4533-a7da-48658c5fc4b7_MALDI2,0,0.41240677,0.1,0.9,5.0
ee4e1963-231a-4861-9051-c335eeb9cfa3_MALDI2,0,0.28855142,0.1,0.9,5.0
ee5fca97-0a72-4962-9c28-164fcde5fdac_MALDI2,0,0.020799182,0.1,0.9,5.0
eebb82be-40f8-4cf9-8d41-d194f88699ea_MALDI2,0,0.15433484,0.1,0.9,5.0
eebf374b-5b3a-4643-a474-7590602b3b11_MALDI1,0,0.85393816,0.1,0.9,5.0
eece54be-38dd-4e08-8685-41841a057b20_MALDI2,0,0.016843075,0.1,0.9,5.0
eee1f2b6-c629-444f-b024-4bf89b518381_MALDI1,0,0.03648519,0.1,0.9,5.0
ef0e02a0-8718-47dd-bd6e-cc09b27d27da_MALDI1,1,1.0000001,0.1,0.9,5.0
ef491b6a-ff6c-4bcd-9e0f-8012a62146ba_MALDI2,1,1.0000001,0.1,0.9,5.0
f00aa01b-16df-49fa-aa78-d16a337536a0_MALDI2,1,1.0000001,0.1,0.9,5.0
f0303ff6-8eeb-4356-b55c-fe6f577d837d_MALDI1,0,0.11307163,0.1,0.9,5.0
f0b2e18e-9092-40f1-b8a3-8f6fc0e99c0b_MALDI1,0,0.39785504,0.1,0.9,5.0
f0f4bfd9-d608-47d2-a2a0-e4108692d575_MALDI2,1,1.0000001,0.1,0.9,5.0
f13e842b-072b-4052-a70a-570319b0768b_MALDI1,0,0.12564504,0.1,0.9,5.0
f172b2c5-83b0-4ee7-bfd3-f39bd6b35f5f_MALDI2,0,0.5302561,0.1,0.9,5.0
f1b21eeb-fb44-4b9c-bd46-e33d09c3d130_MALDI2,1,1.0000001,0.1,0.9,5.0
f21c5a77-d78d-4505-b00d-448b146ca81a_MALDI2,0,1.2340653,0.1,0.9,5.0
f25ef61c-bcd9-47ac-8bd3-2d16f169e097_MALDI1,0,0.13636816,0.1,0.9,5.0
f2844fbd-ab9e-4016-9744-837552af17c6_MALDI2,1,1.0000001,0.1,0.9,5.0
f2858d25-ce9a-40bc-af89-64a0b8bcecd6_MALDI2,0,0.13636972,0.1,0.9,5.0
f290178d-4dbb-44ef-95eb-3de81f422d9a_MALDI2,0,0.038881924,0.1,0.9,5.0
f2a15eb1-7226-46d9-a473-35ee75821db6_MALDI2,1,1.0000001,0.1,0.9,5.0
f2a4f5d7-5056-4293-8d8e-7ded874aed66_MALDI1,1,1.0000001,0.1,0.9,5.0
f2b10c0b-4bb6-4a7f-bc30-a0210ca7c1f2_MALDI1,0,0.07011042,0.1,0.9,5.0
f2e2dc29-86eb-4dfa-b5c3-dcffa6a83145_MALDI1,0,0.062069114,0.1,0.9,5.0
f2f74dd4-800b-4e99-8eac-d7e9443d4b0b_MALDI2,0,0.03622165,0.1,0.9,5.0
f3136bc2-1dc6-4ee2-9c41-0b4c966a3bb5_MALDI2,0,0.04780773,0.1,0.9,5.0
f317ae1d-d841-433e-8ab2-30a0d9a7881a_MALDI1,1,1.0000001,0.1,0.9,5.0
f355979a-947e-41c0-98f9-c76599f6c972_MALDI2,1,1.0000001,0.1,0.9,5.0
f3674076-e802-4c5e-9c93-10b9e71c3825_MALDI2,0,0.1175166,0.1,0.9,5.0
f3d5b110-8391-41e0-8059-9e91e05fa38b_MALDI1,0,0.9558675,0.1,0.9,5.0
f3fb9c8a-e05c-4b70-9cdf-7ff06f16dcd8_MALDI2,1,1.0000001,0.1,0.9,5.0
f3fd3f1e-db55-4b5b-bd08-54f9cba45f1c_MALDI2,0,0.009843911,0.1,0.9,5.0
f404d19e-0f1d-4b97-8b74-809068cac0f9_MALDI1,0,0.7603545,0.1,0.9,5.0
f422ad8e-c31b-456f-b218-b1ce9aec6719_MALDI2,0,0.010742344,0.1,0.9,5.0
f4281e80-4514-4a99-baa5-67ef65599311_MALDI2,0,7.1112275,0.1,0.9,5.0
f42c44d9-a939-41c3-b0a6-df166154de08_MALDI1,1,1.0000001,0.1,0.9,5.0
f466f26e-2b5b-4b07-bfd3-c768883d8c00_MALDI2,0,0.07885236,0.1,0.9,5.0
f49cccad-bd66-47a8-935c-c749d4302d0b_MALDI1,0,0.017815305,0.1,0.9,5.0
f4b5c099-b5b5-4bcb-bce9-18584100a4bf_MALDI1,1,1.0000001,0.1,0.9,5.0
f4e93278-f9e2-40da-a3c6-f7c9bfcfb38f_MALDI2,0,0.038622912,0.1,0.9,5.0
f51b1cac-f36c-400d-93ed-c55e70807ed2_MALDI2,0,0.018871227,0.1,0.9,5.0
f52f25d5-819e-4b27-ba91-b043c2445817_MALDI1,0,0.3863469,0.1,0.9,5.0
f559be98-6f9d-4ec1-addb-73830b457b8a_MALDI1,0,0.18715037,0.1,0.9,5.0
f55eeb60-4f0a-4527-a5dc-f66a37be52ed_MALDI1,0,0.11425461,0.1,0.9,5.0
f60e4757-e72d-4cc2-a4a0-cce53c33aad5_MALDI2,0,0.023700004,0.1,0.9,5.0
f637fcb1-2348-462a-bb4d-e50d92322563_MALDI2,0,0.08610728,0.1,0.9,5.0
f64781ca-0518-42b5-b152-ae89b8880b3e_MALDI2,1,1.0000001,0.1,0.9,5.0
f67787a4-e4af-4c55-8623-4b0e2d29380c_MALDI1,0,0.05214296,0.1,0.9,5.0
f695f0d0-8e73-4a47-b186-cbbf642f39ca_MALDI2,0,0.03375659,0.1,0.9,5.0
f72920f3-447c-4a81-9bac-83f37c10fabe_MALDI2,0,1.0193145,0.1,0.9,5.0
f7b6c938-4182-429d-a500-3bfe3a695e9d_MALDI2,0,1.1762142,0.1,0.9,5.0
f8568a67-66b9-4024-8681-5b65d546b34d_MALDI2,0,0.23714492,0.1,0.9,5.0
f8bc5e65-f3d6-4962-ad83-10b909478be1_MALDI1,0,0.025633907,0.1,0.9,5.0
f8c5cf40-bcbe-4e71-aeb5-2d6dbb5d0ec5_MALDI1,0,0.025047457,0.1,0.9,5.0
f8d3ebb9-0d2a-49f3-80f4-f3f217661202_MALDI1,1,1.0000001,0.1,0.9,5.0
f910b88c-2adb-404e-8791-52ff6bba7427_MALDI1,0,1.0214362,0.1,0.9,5.0
f95a62fd-55e5-43d1-8f1c-8856e6dfd0d3_MALDI1,0,0.16048712,0.1,0.9,5.0
f9833035-9c41-4a1d-9750-1c3e969005ee_MALDI1,0,0.030285832,0.1,0.9,5.0
f984b030-4a74-4a5f-9b5f-d885781c2cd2_MALDI1,0,0.58444697,0.1,0.9,5.0
f9bb76d0-b294-4ae0-b03b-d6ba596782ec_MALDI2,0,0.017935816,0.1,0.9,5.0
f9c05936-fc23-480b-824b-4fb768dd35e9_MALDI2,0,0.018101411,0.1,0.9,5.0
fa285feb-820c-4b3d-bdce-d29669b330cb_MALDI2,1,1.0000001,0.1,0.9,5.0
fa4008fa-b2a7-4d02-a34c-16c60fa5744f_MALDI2,1,1.0000001,0.1,0.9,5.0
fa872d2a-7308-4a9f-8a2d-6a1c5509bc36_MALDI1,0,0.04013433,0.1,0.9,5.0
faab4cbb-fe32-4f0f-a12c-51ccc45a7031_MALDI1,0,2.6696332,0.1,0.9,5.0
fb0469eb-1152-48eb-866a-24f38e36d6c6_MALDI1,1,1.0000001,0.1,0.9,5.0
fb365542-1ab5-4227-a6bd-0f6ce5f0ce07_MALDI2,0,0.041662615,0.1,0.9,5.0
fb57195a-e964-40e3-9883-c54ef48bbbd6_MALDI2,0,0.7068191,0.1,0.9,5.0
fb6061c2-c6f1-4708-9d31-9450c3806df4_MALDI2,0,0.016868224,0.1,0.9,5.0
fb642a90-cfbf-46b1-81c8-2bd537c7f9ea_MALDI1,0,0.09213184,0.1,0.9,5.0
fbc47fcd-e2be-46a4-b009-2b9cde2d2410_MALDI1,0,9.382893,0.1,0.9,5.0
fbcba9cb-6228-43ba-bec2-5c3d25d5c4ff_MALDI2,0,0.7941178,0.1,0.9,5.0
fbfc1f0d-2e5c-4fd8-b63d-81ef6d5c3d23_MALDI2,1,1.0000001,0.1,0.9,5.0
fc0fe6f9-d63a-4b5a-ac29-68cd8fdbc432_MALDI2,0,0.67195845,0.1,0.9,5.0
fc310c78-ce27-4474-a523-2236d44886d4_MALDI2,0,0.10909735,0.1,0.9,5.0
fc5cba66-71da-4b1f-badf-b9b012f7f613_MALDI2,0,0.068283655,0.1,0.9,5.0
fc9a6a99-6241-49e0-91bd-a29ac9b30d2b_MALDI1,0,0.10369217,0.1,0.9,5.0
fcd956ef-fe5a-4560-b1aa-8a2fd33ebad3_MALDI2,0,1.4523101,0.1,0.9,5.0
fce8c978-1f6e-4fe7-9f72-750621456b00_MALDI1,0,0.07650277,0.1,0.9,5.0
fd55f18b-b6cb-4c79-abac-a3b600bca9a7_MALDI2,0,30.785303,0.1,0.9,5.0
fddd751c-871f-4356-9ba7-f60e48f5c0ab_MALDI2,0,0.13431674,0.1,0.9,5.0
fe392c14-dcb9-47f7-aef9-43d8ed589908_MALDI2,0,0.008107574,0.1,0.9,5.0
fe72a46e-021e-4f0c-b81e-c4c4507e5aa8_MALDI2,0,0.0096525485,0.1,0.9,5.0
fe73e705-161f-49a7-b021-7e78d074129b_MALDI2,0,0.21046968,0.1,0.9,5.0
feb54c45-54f7-4758-8408-2e94ab6c53e1_MALDI2,0,0.026080973,0.1,0.9,5.0
fef2ea82-be15-4e10-8685-77c42068455c_MALDI2,0,0.041348398,0.1,0.9,5.0
ff18fac2-7f60-466c-9873-9bc5c8a48318_MALDI1,0,0.13386855,0.1,0.9,5.0
029f0abf-1664-424f-88cb-11c9c8af2b11,0,0.68106705,0.1,0.9,10.0
08149af1-10f5-4f02-81d8-3d46d66d4a7a,0,0.07604714,0.1,0.9,10.0
08fe3876-ecee-4ddc-9aa9-a84f605757f7,0,0.026908675,0.1,0.9,10.0
0a9fdd4b-7180-47c0-849e-cb32d46da94c,0,0.028709045,0.1,0.9,10.0
0d82f4c4-473c-49d8-8c85-e3e36e96d047,1,1.0,0.1,0.9,10.0
0f1b40f3-248c-43f5-9dfa-d46f003961b7,0,0.10356894,0.1,0.9,10.0
10f4b28a-f3f3-4ae4-9bc0-586f958637b1,0,0.008788145,0.1,0.9,10.0
137bda86-d8bf-43f6-ba35-1fd8af957c91,0,0.2501691,0.1,0.9,10.0
1aee5e96-b3fb-451f-becc-55e53261212a,0,0.04383643,0.1,0.9,10.0
1ef23f8d-3105-4a77-91ab-7bff93b060f4,0,0.02777238,0.1,0.9,10.0
2e4ea4f9-0762-4d27-8a13-6897b8a8797c,1,1.0,0.1,0.9,10.0
3041d8ce-63b6-4a6a-b112-29abc090ba25,0,0.15940434,0.1,0.9,10.0
33884a4d-9d1c-4383-b8b0-d28db083626b,0,0.019458987,0.1,0.9,10.0
376bbd61-863d-4b5e-9a24-8adfb6423b0d,0,0.013926575,0.1,0.9,10.0
3b3b3d5d-95e6-4ddc-8a68-4c7e92ebdeeb,0,0.008208223,0.1,0.9,10.0
3dd9604c-2b0a-422b-a588-c18f55acac79,1,1.0,0.1,0.9,10.0
3ede29db-1e7e-4e8c-bc20-10f6bc035677,0,0.0063070487,0.1,0.9,10.0
4790f1d2-8892-43ea-bea9-65c7515f567a,0,0.019045832,0.1,0.9,10.0
484efd08-2de3-45f0-9430-d88e6c53c32b,0,0.09670305,0.1,0.9,10.0
49eceea6-f184-4ed2-9cf6-e6d411c47f85,0,0.03587614,0.1,0.9,10.0
54c2ede0-cd57-4a3d-b9eb-6ffe90c186a6,1,1.0,0.1,0.9,10.0
567589cc-30c0-4d4d-b130-741273ec57b9,0,0.01589039,0.1,0.9,10.0
578adc3c-90ef-4854-badb-85359b9e609f,0,0.048729587,0.1,0.9,10.0
57bf28b6-6d56-4d34-bd4f-136562fa52d2,0,0.22179238,0.1,0.9,10.0
5a768ee2-b288-48dd-9155-4c1cd8fca101,1,1.0,0.1,0.9,10.0
5c2d7972-41f6-4e72-90df-518fa17ca911,0,0.009843154,0.1,0.9,10.0
6669d043-d10a-46c4-b638-69a6e0f7776a,0,0.011657287,0.1,0.9,10.0
67d4e9ee-df52-4500-aa51-641e3246d8e7,0,0.07876793,0.1,0.9,10.0
6842f06f-156f-491d-aa41-a2c211ac65fc,0,0.048851356,0.1,0.9,10.0
6cab683a-cc5f-47c6-8b10-18e117ccf932,0,0.11570456,0.1,0.9,10.0
6d6f4606-e762-4c91-bcd6-264efb3a536b,0,0.02064933,0.1,0.9,10.0
72e5724f-2a27-4c0c-9b45-4ec36ddf6c53,1,1.0,0.1,0.9,10.0
72fcdc8c-deef-4f37-81c0-317acd9da8fe,1,1.0,0.1,0.9,10.0
737c6f92-bce7-4a30-82a1-5de45f8e4e7e,0,0.031806864,0.1,0.9,10.0
7799a66f-50c2-4014-925f-ab6ed97179dc,1,1.0,0.1,0.9,10.0
7931b36c-1be8-41fd-8888-5584d70a5376,0,0.010645979,0.1,0.9,10.0
7b9a5134-02ba-4c57-810e-a559497b1845,0,0.00396347,0.1,0.9,10.0
8116892c-7663-4e41-ac12-372755b96b01,0,0.017534621,0.1,0.9,10.0
812335ff-9c4a-4c5d-99a6-27390e50fe0e,1,1.0,0.1,0.9,10.0
8d639d94-7d38-4f87-8cfa-d15c08544647,0,0.006252039,0.1,0.9,10.0
904ba99e-8f11-4def-aa8d-d309c60ffe69,0,0.033500377,0.1,0.9,10.0
90a50945-2fe8-44d1-9307-1c448831798f,0,0.008304281,0.1,0.9,10.0
9e886d98-b525-4341-9d4f-1f9b67e4b084,0,0.014020411,0.1,0.9,10.0
9ece301f-ad07-484a-8766-8faf550a277d,1,1.0,0.1,0.9,10.0
a2167137-4f68-4034-8376-dd25936ad094,0,0.012418562,0.1,0.9,10.0
a5aa5ab6-59cb-4dbf-a3bd-cc8ce2b57622,1,1.0,0.1,0.9,10.0
aab9b2dd-971c-4841-89c5-1df8a7c60300,0,0.039175384,0.1,0.9,10.0
ad798891-0939-49af-ba38-acf6ae186e8c,0,0.0598042,0.1,0.9,10.0
b97eae91-b0b5-40bb-81f6-40bd81b49ded,0,0.017038062,0.1,0.9,10.0
b9c729ad-d5bd-448c-8856-32135d985100,0,0.019162016,0.1,0.9,10.0
bf22d825-0a10-4b9b-ae23-799144d206db,0,0.023324922,0.1,0.9,10.0
c257176a-c454-4411-89c6-b8b67ebb3bc1,0,0.0074484353,0.1,0.9,10.0
c40f132a-bb38-4b02-bde1-df155665f8d3,0,0.010887352,0.1,0.9,10.0
c9272606-a7b9-4ce9-a540-94ed9891addd,0,0.41471806,0.1,0.9,10.0
c9ac9718-bf80-4ea9-9cdf-ff208e682670,0,0.035134826,0.1,0.9,10.0
cc6ed366-c1a4-40d8-b703-2c11a6d8dcb3,0,0.016235698,0.1,0.9,10.0
ceb7593d-3fce-4bb0-a8d8-ec328822ed98,0,0.025364105,0.1,0.9,10.0
d1154b52-c698-4358-ba1e-803a74dcca85,0,0.019717105,0.1,0.9,10.0
d1b4b467-9d4e-4f19-a4c6-a80e4f9cc0bf,0,0.044043936,0.1,0.9,10.0
d278e547-7fe4-4800-ac67-cf339e0b1ed4,0,0.007483957,0.1,0.9,10.0
d2f0a027-49ae-4c14-8979-2d6ac96b6b2a,1,1.0,0.1,0.9,10.0
d3d7352e-e3b4-4bca-ba93-5f262d184641,0,0.016374506,0.1,0.9,10.0
d5bd8e2b-8fcb-4151-8856-c82390f5c4d2,0,0.164413,0.1,0.9,10.0
daddd636-1c0e-4039-81b5-807fc4f73f60,0,0.03631427,0.1,0.9,10.0
dccbf860-fb3d-47bd-b696-5360b7388a14,0,2.727846,0.1,0.9,10.0
e17be8c9-b941-43ae-885b-50fd8f73d5c8,1,1.0,0.1,0.9,10.0
e2944974-79cf-4457-b042-f56a42fb717c,1,1.0,0.1,0.9,10.0
e97bff65-c4cd-4084-8a4c-7043e88d6eae,0,0.094624065,0.1,0.9,10.0
ee38703c-83a0-48ea-88c6-a12f183b858a,0,0.03155771,0.1,0.9,10.0
f6b42fbd-39a9-42c3-9f1b-994978551c4c,0,0.0108699845,0.1,0.9,10.0
f70be222-eadc-4858-b4d4-6812b2b0e925,1,1.0,0.1,0.9,10.0
f8a5b57b-4394-483b-b841-206558d12f48,0,0.0054017925,0.1,0.9,10.0
f9d2938b-d604-4122-aa81-0be8fb759558,1,1.0,0.1,0.9,10.0
fe1b2336-de86-414c-98ea-4e492464fb20,0,0.010261269,0.1,0.9,10.0
000a2090-67fb-4556-8d34-3b758508be98,0,0.018007884,0.1,0.9,10.0
