code,site,y,p,support_distance,support_stratum
28042203710_F6,DRIAMS-C,0,0.009855455193541723,0.02922847829759121,low_support
28042203710_F7,DRIAMS-C,0,0.07114672013933108,0.024563652463257313,medium_support
28042306840_A3,DRIAMS-C,0,0.007998887407415674,0.023833681270480155,medium_support
28042308040_F10,DRIAMS-C,0,0.015976274268496262,0.03262451533228159,low_support
28042309910_C5,DRIAMS-C,0,0.014219957837602494,0.033644530549645425,low_support
28042312910_F11,DRIAMS-C,0,0.0009983650252433326,0.03603262379765511,low_support
28042407790_F1,DRIAMS-C,0,0.05488092010637081,0.03103211969137192,low_support
28042410140_E2,DRIAMS-C,0,0.00047447015663980004,0.02325720265507698,medium_support
28042410140_E3,DRIAMS-C,0,0.0015108691385780776,0.024935496598482133,medium_support
28042410150_D12,DRIAMS-C,0,0.0005233704594495119,0.016934612952172756,high_support
28042410150_E1,DRIAMS-C,0,0.0017651604318202803,0.022190041467547418,medium_support
28042410160_D10,DRIAMS-C,0,0.06727030357743781,0.03277776259928942,low_support
28042410160_D11,DRIAMS-C,0,0.0020380281087299845,0.019036120735108852,high_support
28042410160_D9,DRIAMS-C,0,0.010692548763897495,0.021648432686924936,medium_support
28042410430_D8,DRIAMS-C,0,0.002833634091352495,0.031855137832462785,low_support
28042412030_B4,DRIAMS-C,0,0.038671014182662826,0.013954710215330124,high_support
28042413540_D3,DRIAMS-C,0,0.0007722057116900519,0.020313061587512494,high_support
28042505820_B2,DRIAMS-C,0,0.052708626242401004,0.024777290783822535,medium_support
28042506220_E8,DRIAMS-C,0,0.01265931587512444,0.027527584880590438,low_support
28042506220_B1,DRIAMS-C,0,0.0031249608804724506,0.016938742157071827,high_support
28042509100_C6,DRIAMS-C,0,0.11683081193223124,0.021025929227471353,medium_support
28042510600_C9,DRIAMS-C,0,0.0010702254532531288,0.018451915495097636,high_support
28042510600_D11,DRIAMS-C,0,0.003279050888722002,0.02045097276568413,medium_support
28042603550_F12,DRIAMS-C,0,0.015801652294343656,0.01934456955641508,high_support
28042606820_F5,DRIAMS-C,0,0.0016490555429476419,0.027624550461769103,low_support
28042610620_F11,DRIAMS-C,0,0.03539984479821809,0.030528610944747923,low_support
28042709250_E2,DRIAMS-C,0,0.00048183004160462435,0.02152090296149254,medium_support
28042709250_E3,DRIAMS-C,0,0.0030413636281962776,0.047190826013684274,low_support
28042902330_A9,DRIAMS-C,0,0.0007477315626231816,0.02975410632789135,low_support
28043007250_F9,DRIAMS-C,0,0.04746962254240724,0.0186658488586545,high_support
28043008620_A1,DRIAMS-C,0,0.008079240739516812,0.02015462629497051,high_support
28043008620_D9,DRIAMS-C,0,0.008037394816021249,0.021130130626261234,medium_support
28050109070_F12,DRIAMS-C,0,0.46582720865494764,0.017263288795948028,high_support
28050109070_G3,DRIAMS-C,0,0.031062481374693165,0.01773721296340227,high_support
28050207790_G4,DRIAMS-C,0,0.3038742768586975,0.032759899459779265,low_support
28050215550_B7,DRIAMS-C,0,0.025351234606541678,0.01876327972859144,high_support
28050304120_C4,DRIAMS-C,0,0.006741451192739885,0.02257190626114607,medium_support
28050310100_E6,DRIAMS-C,0,0.0024920936108031332,0.023059135861694814,medium_support
28050310160_E7,DRIAMS-C,0,0.001499142098110883,0.02042321152985096,medium_support
28050312270_E9,DRIAMS-C,1,0.04540975556308723,0.017019386030733587,high_support
28050312290_A3,DRIAMS-C,0,0.03234816025308945,0.027819523029029368,low_support
28050313660_A4,DRIAMS-C,1,0.009053976538155173,0.024350304901599885,medium_support
28050313660_D5,DRIAMS-C,1,0.5367915920691794,0.022955558262765408,medium_support
28050410360_E8,DRIAMS-C,0,0.049116812649506125,0.026985521055758,low_support
28050411000_E10,DRIAMS-C,0,0.08398832085364165,0.030911148898303507,low_support
28050704110_A6,DRIAMS-C,0,0.0710818480853538,0.025507132709026336,medium_support
28050704110_A9,DRIAMS-C,0,0.004980427580652591,0.027661308646202087,low_support
28050704390_B5,DRIAMS-C,0,0.0880270597556105,0.028311296552419662,low_support
28050801650_F10,DRIAMS-C,0,0.05865317003421432,0.026873184740543364,low_support
28050801650_H2,DRIAMS-C,0,0.11144974522279229,0.03503377176821232,low_support
28050804090_G2,DRIAMS-C,0,0.011147368517144358,0.03740057125687599,low_support
28050804090_G4,DRIAMS-C,0,0.0015535591841600777,0.03650608584284783,low_support
28050804650_F3,DRIAMS-C,0,0.2328330202805211,0.024566623941063882,medium_support
28050805340_A9,DRIAMS-C,0,0.007469075574782937,0.026959273032844067,low_support
28050901310_A1,DRIAMS-C,0,0.0006720611206359281,0.016110924538224936,high_support
28050901310_A2,DRIAMS-C,0,0.0039506576003269685,0.01711095031350851,high_support
28050911380_F6,DRIAMS-C,0,0.2950448113412204,0.020649094320833682,medium_support
28051003360_G3,DRIAMS-C,1,0.9413312192305233,0.02254090700298548,medium_support
28051004620_B2,DRIAMS-C,0,0.0008127152952695953,0.02235241886228323,medium_support
28051004620_B4,DRIAMS-C,0,0.0032961352471711776,0.030724829621613027,low_support
28051108860_C5,DRIAMS-C,1,0.008378341948343927,0.034048214368522164,low_support
28051202130_E12,DRIAMS-C,0,0.001397624875667343,0.02312591839581728,medium_support
28051203190_E2,DRIAMS-C,0,0.008988304680538833,0.02386986222118139,medium_support
28051203650_D5,DRIAMS-C,0,0.0013177942392159391,0.016324615105986595,high_support
28051203650_D6,DRIAMS-C,0,0.004230448042611658,0.017243069782853126,high_support
28051302220_F3,DRIAMS-C,0,0.018694299556193984,0.019896549917757512,high_support
28051405890_F8,DRIAMS-C,0,0.006428523171706551,0.020531414449214934,medium_support
28051409780_F6,DRIAMS-C,0,0.0400210234960921,0.03205450605601072,low_support
28051410590_D12,DRIAMS-C,0,0.13483259517843585,0.02970762550830841,low_support
28051502040_C1,DRIAMS-C,0,0.006657287107367785,0.02514054626226425,medium_support
28051502040_C3,DRIAMS-C,0,0.003918602689650043,0.030430419929325582,low_support
28051508810_B1,DRIAMS-C,0,0.004614365830547181,0.018417828250676394,high_support
28051513160_B10,DRIAMS-C,0,0.016956496265988275,0.026095365174114704,medium_support
28051707450_F2,DRIAMS-C,0,0.11904143633398757,0.028444009833037853,low_support
28051710250_E7,DRIAMS-C,0,0.012114381856449767,0.020069512724876403,high_support
28051713010_E10,DRIAMS-C,0,0.002162677979889084,0.025441783480346203,medium_support
28051713010_E11,DRIAMS-C,0,0.034570243731822395,0.026448181457817556,low_support
28051808170_E7,DRIAMS-C,0,0.0787210840010785,0.030004461109638215,low_support
28051812220_H8,DRIAMS-C,0,0.0014533653512807066,0.0198971601203084,high_support
28051902270_E7,DRIAMS-C,1,0.00011998753553728103,0.01711603542789817,high_support
28051902270_A2,DRIAMS-C,1,0.0019530968536810031,0.03403884768486023,low_support
28051902340_F10,DRIAMS-C,0,0.003857854332476803,0.04058170095086098,low_support
28052002610_G4,DRIAMS-C,0,0.010662030414982631,0.02439956795424223,medium_support
28052002620_G7,DRIAMS-C,0,0.010306379890112712,0.02384395580738783,medium_support
28052003070_C3,DRIAMS-C,0,0.047809152903626397,0.025064550153911114,medium_support
28052103320_C6,DRIAMS-C,0,0.0032753167009599506,0.022623222321271896,medium_support
28052103320_C11,DRIAMS-C,0,0.08871793637123308,0.028027386404573917,low_support
28052104840_C8,DRIAMS-C,0,0.007536956725115594,0.023441645316779613,medium_support
28052104840_D1,DRIAMS-C,0,0.0018063319969856976,0.026746409200131892,low_support
28052205580_E7,DRIAMS-C,0,0.02397737956922628,0.01811275873333216,high_support
28052206090_D6,DRIAMS-C,0,0.003460482395108768,0.012832495197653771,high_support
28052210270_F4,DRIAMS-C,0,0.0008190588932172054,0.018842994049191476,high_support
28052210270_F5,DRIAMS-C,0,0.0013625698802333097,0.020613395236432554,medium_support
28052210390_E12,DRIAMS-C,0,0.019864081688516336,0.030503283627331255,low_support
28052304820_F11,DRIAMS-C,0,0.003467064030831117,0.042024008184671405,low_support
28052307200_A6,DRIAMS-C,0,0.04317969504726739,0.01701363194733858,high_support
28052308330_C6,DRIAMS-C,0,0.13117414851665787,0.02159285731613636,medium_support
28052312370_D3,DRIAMS-C,0,0.06970070769982613,0.025758948735892774,medium_support
28052407910_E10,DRIAMS-C,0,0.0009497661339775725,0.015577242989093066,high_support
28052407980_F3,DRIAMS-C,0,0.009229620921101217,0.03422353882342577,low_support
28052410720_D12,DRIAMS-C,0,0.04687208564042453,0.028046431392431258,low_support
28052412010_G2,DRIAMS-C,0,0.010606049553360275,0.033085964433848855,low_support
28052508990_F1,DRIAMS-C,1,0.1442886440799246,0.028005361929535864,low_support
28052510560_C9,DRIAMS-C,0,0.6233877542451559,0.02244960069656372,medium_support
28052603620_E7,DRIAMS-C,0,0.014654871238022412,0.02246833313256502,medium_support
28052605620_E4,DRIAMS-C,0,0.09902160816853162,0.02404042035341263,medium_support
28052605620_E5,DRIAMS-C,0,0.014102971576186549,0.029674681648612023,low_support
28052808490_A7,DRIAMS-C,0,0.019659605133406817,0.0354263000190258,low_support
28052808580_C12,DRIAMS-C,0,0.14152407682674,0.04305570013821125,low_support
28052809280_B5,DRIAMS-C,0,0.004071871597927345,0.03378940336406231,low_support
28052905070_D2,DRIAMS-C,0,0.019259565401552218,0.02788820117712021,low_support
28052909740_G9,DRIAMS-C,0,0.013683340055277292,0.013470742199569941,high_support
28052909740_H9,DRIAMS-C,0,0.19163355139548435,0.024817625619471075,medium_support
28052909870_D12,DRIAMS-C,1,0.002157589112803302,0.041337618976831435,low_support
28052909870_E1,DRIAMS-C,1,0.0005193213677398914,0.034923454746603966,low_support
28052909870_E2,DRIAMS-C,1,0.003834558036197001,0.02134744469076395,medium_support
28053011910_E8,DRIAMS-C,0,0.0004281243973343293,0.022885416634380817,medium_support
28053011910_E9,DRIAMS-C,0,0.001597179105806862,0.034577124193310736,low_support
28053011910_D1,DRIAMS-C,0,0.002249790408557627,0.037201129645109174,low_support
28053104190_A10,DRIAMS-C,0,0.002543872660003581,0.04315591864287853,low_support
28053110090_F1,DRIAMS-C,0,0.0934431802437742,0.022353542782366276,medium_support
28060110060_B8,DRIAMS-C,0,0.0004131499800889189,0.022544459067285062,medium_support
28060110060_B9,DRIAMS-C,0,0.00033937232424572045,0.023280466534197332,medium_support
28060110060_C5,DRIAMS-C,0,0.0009529951708217119,0.02388835623860359,medium_support
28060110070_B11,DRIAMS-C,0,0.00030074533904548363,0.021350731514394282,medium_support
28060110070_C4,DRIAMS-C,0,0.0011984367688837277,0.024940060824155806,medium_support
28060110950_G8,DRIAMS-C,0,0.008407632349426564,0.023182839527726172,medium_support
28060204010_B1,DRIAMS-C,1,0.4091928697771709,0.038311889953911306,low_support
28060204010_E3,DRIAMS-C,1,0.23282350389851258,0.02295039463788271,medium_support
28060204120_E5,DRIAMS-C,0,0.008415521346409887,0.04281525239348412,low_support
28060205990_E5,DRIAMS-C,0,0.13558908917583332,0.028535182774066924,low_support
28060303720_F8,DRIAMS-C,0,0.8898178670269399,0.029625379480421543,low_support
28060303720_F9,DRIAMS-C,0,0.7787755127708266,0.025448661856353284,medium_support
28060303720_E9,DRIAMS-C,0,0.49709302498762337,0.025739902071654795,medium_support
28060304940_B8,DRIAMS-C,0,0.006835054206549112,0.04168289266526699,low_support
28060410660_H8,DRIAMS-C,0,0.31252330205270046,0.015794686041772366,high_support
28060412290_D10,DRIAMS-C,0,0.14178713931471956,0.023266911692917346,medium_support
28060412290_D9,DRIAMS-C,0,0.0013273154392229281,0.023144331574440003,medium_support
28060504210_F8,DRIAMS-C,0,0.010151963433268383,0.037274180352687834,low_support
28060508910_G4,DRIAMS-C,0,0.10053839183475759,0.043306256830692294,low_support
28060510530_G3,DRIAMS-C,0,0.0015395688259501464,0.028065299056470393,low_support
28060606320_A8,DRIAMS-C,0,0.004453812020664036,0.03553163968026638,low_support
28060609800_B1,DRIAMS-C,0,0.035907854616225615,0.028161425702273847,low_support
28060611580_A12,DRIAMS-C,0,0.005264087326073268,0.015651669818907976,high_support
28060612760_B6,DRIAMS-C,0,0.00714629428745871,0.03238209784030914,low_support
28060702780_G10,DRIAMS-C,0,0.001684105438415701,0.017473006434738637,high_support
28060803570_B9,DRIAMS-C,0,0.051474709831743244,0.03272697180509567,low_support
28060806980_F5,DRIAMS-C,0,0.0014590270787237802,0.023844415694475173,medium_support
28060809530_B4,DRIAMS-C,0,0.04985794499072203,0.025177465565502644,medium_support
28060810020_F11,DRIAMS-C,0,0.04166456680778262,0.030456885136663912,low_support
28060811750_B12,DRIAMS-C,0,0.0017215027166015396,0.038672512769699095,low_support
28060902880_C6,DRIAMS-C,0,0.12240066602709332,0.035904652625322345,low_support
28060903580_C8,DRIAMS-C,0,0.001161280982560171,0.04679441712796688,low_support
28061005030_B4,DRIAMS-C,0,0.07812860020709587,0.025354215875267982,medium_support
28061005760_D5,DRIAMS-C,0,0.002940134483460058,0.016173797007650138,high_support
28061105380_B5,DRIAMS-C,0,0.04160234341250662,0.023462120071053506,medium_support
28061106400_B9,DRIAMS-C,0,0.5325094143949514,0.01400145385414362,high_support
28061108910_E4,DRIAMS-C,0,0.00942050205387877,0.026376268453896047,low_support
28061114060_H4,DRIAMS-C,0,0.16756160922724575,0.02324468716979027,medium_support
28061114060_H5,DRIAMS-C,0,0.047514219009208054,0.022759071737527847,medium_support
28061114060_A12,DRIAMS-C,0,0.31706846539232875,0.021053263917565346,medium_support
28061114070_H6,DRIAMS-C,0,0.041657221921237504,0.01964446119964123,high_support
28061114070_C12,DRIAMS-C,0,0.10272723001174196,0.020922746881842612,medium_support
28061114070_D1,DRIAMS-C,0,0.09694306745191926,0.01826426088809967,high_support
28061114070_D2,DRIAMS-C,0,0.1941023850054113,0.01771024176850915,high_support
28061207860_F6,DRIAMS-C,0,0.01632880704230959,0.027996604889631273,low_support
28061208310_E10,DRIAMS-C,0,0.04533753940249637,0.022504178807139397,medium_support
28061208310_E12,DRIAMS-C,0,0.002504938064687957,0.01726816864684224,high_support
28061208310_A5,DRIAMS-C,0,0.055160018533634114,0.018785792961716653,high_support
28061405840_E1,DRIAMS-C,1,0.1305646110008356,0.027000044472515583,low_support
28061405840_E2,DRIAMS-C,1,0.03772843726234289,0.025530392676591872,medium_support
28061506420_C4,DRIAMS-C,0,0.20953471542151558,0.032543063163757324,low_support
28061510000_C1,DRIAMS-C,0,0.024588178604627045,0.016786970756947996,high_support
28061512130_C5,DRIAMS-C,0,0.008737657333165914,0.01620991127565503,high_support
28061512190_C2,DRIAMS-C,0,0.09618813208883153,0.01829736214131117,high_support
28061512240_C3,DRIAMS-C,0,0.008966418607983353,0.022467661090195178,medium_support
28061603040_D10,DRIAMS-C,0,0.08153864345340191,0.016997340880334378,high_support
28061603620_E1,DRIAMS-C,0,0.0034732402450401477,0.04694455191493034,low_support
28061605010_D3,DRIAMS-C,0,0.18189043525978837,0.027076341584324835,low_support
28061605210_E3,DRIAMS-C,0,0.00030196153704675196,0.013766478095203639,high_support
28061702120_D4,DRIAMS-C,0,0.212123242075678,0.025175600498914718,medium_support
28061703950_E6,DRIAMS-C,0,0.011570949083617305,0.02619483172893524,low_support
28061804080_F12,DRIAMS-C,0,0.04035724875458079,0.02566701900213957,medium_support
28061804190_G4,DRIAMS-C,0,0.04209089916599431,0.013623993378132582,high_support
28061813120_E1,DRIAMS-C,0,0.0025575590479360016,0.02336316481232643,medium_support
28061813500_F10,DRIAMS-C,0,0.0025072690417580383,0.013897600863128901,high_support
28061813500_F7,DRIAMS-C,0,0.00044680398107385276,0.015192460920661687,high_support
28061813500_F8,DRIAMS-C,0,0.0015278414400819835,0.014522919431328773,high_support
28061813500_F9,DRIAMS-C,0,0.0035115596525172148,0.020465809665620328,medium_support
28061905950_D1,DRIAMS-C,0,0.006019070359803707,0.02274140529334545,medium_support
28061908930_D6,DRIAMS-C,0,0.010240836132810145,0.019645741023123265,high_support
28061908930_D7,DRIAMS-C,0,0.0003440749809830553,0.022084962017834185,medium_support
28061910530_B5,DRIAMS-C,1,0.11423097241562408,0.034827725403010844,low_support
28062005480_E12,DRIAMS-C,0,0.24268871093221872,0.03327053915709257,low_support
28062005480_F1,DRIAMS-C,0,0.02634367268664385,0.015424161218106747,high_support
28062008630_F2,DRIAMS-C,0,0.005498822166095873,0.02582568395882845,medium_support
28062008630_C8,DRIAMS-C,0,0.0030828594574172615,0.01834550201892853,high_support
28062013170_H8,DRIAMS-C,0,0.11862219959394468,0.028536642715334893,low_support
28062104080_E3,DRIAMS-C,0,0.0003223284059480686,0.020059814676642418,high_support
28062104080_E4,DRIAMS-C,0,0.000989725457246188,0.014776888210326434,high_support
28062104080_F7,DRIAMS-C,0,0.714080699628944,0.01468637390062213,high_support
28062104170_F8,DRIAMS-C,0,0.03611639619076325,0.023324882425367833,medium_support
28062108750_G7,DRIAMS-C,0,0.0005912088688267282,0.03594196327030659,low_support
28062206120_F4,DRIAMS-C,0,0.03304403949916012,0.037146544083952904,low_support
28062208470_B8,DRIAMS-C,0,0.010947848184483574,0.02905859611928463,low_support
28062404160_D7,DRIAMS-C,0,0.05277156816809234,0.03474078141152859,low_support
28062404270_F2,DRIAMS-C,0,0.009044578627893284,0.021596761606633662,medium_support
28062404560_E10,DRIAMS-C,1,0.1362477688087055,0.03429607078433037,low_support
28062506350_B3,DRIAMS-C,0,0.0042679310674475016,0.024273031391203403,medium_support
28062508680_A6,DRIAMS-C,0,0.0017249610278850052,0.034714698977768424,low_support
28062508680_A7,DRIAMS-C,0,0.003470672449936436,0.02032003179192543,high_support
28062511370_H7,DRIAMS-C,0,0.0033899026025073667,0.020444494485855103,medium_support
28062511370_H8,DRIAMS-C,0,0.0013137975611734753,0.01842438951134682,high_support
28062602290_A12,DRIAMS-C,0,0.011373336909123812,0.018812382966279982,high_support
28062609300_B6,DRIAMS-C,0,0.019117124733542178,0.01268459828570485,high_support
28062609370_B9,DRIAMS-C,0,0.0009608613702075421,0.017221830412745477,high_support
28070203990_G5,DRIAMS-C,0,0.00526368484327413,0.023211083374917507,medium_support
28070204440_G10,DRIAMS-C,0,0.012728630337290736,0.024979184940457345,medium_support
28070204790_H8,DRIAMS-C,0,0.25738285474179606,0.024332703463733195,medium_support
28070212050_H5,DRIAMS-C,0,0.01520734900743025,0.027991287410259247,low_support
28070212100_H6,DRIAMS-C,0,0.028666252157270807,0.027855369821190835,low_support
28070303590_F1,DRIAMS-C,0,0.01784547652826944,0.015434589143842459,high_support
28070308970_D9,DRIAMS-C,0,0.19762562547211612,0.027086029388010503,low_support
28070412030_E4,DRIAMS-C,0,0.02208276131043283,0.018599535897374155,high_support
28070412030_E5,DRIAMS-C,0,0.006673038858939108,0.01900030579417944,high_support
28070412030_E6,DRIAMS-C,0,0.25216480961217747,0.025725051201879977,medium_support
28070412030_E7,DRIAMS-C,0,0.001582920609118222,0.016468977183103563,high_support
28070412030_G4,DRIAMS-C,0,0.08164454781163409,0.022886558808386324,medium_support
28070502420_F11,DRIAMS-C,0,0.0073472022805303894,0.020747078210115434,medium_support
28070510820_C10,DRIAMS-C,0,0.0011340556196655944,0.019014209881424902,high_support
28070515560_C11,DRIAMS-C,0,0.037237217940967675,0.020693680644035338,medium_support
28070515560_C12,DRIAMS-C,0,0.023337469859931362,0.020408707857131957,medium_support
28070603480_F6,DRIAMS-C,0,0.009971254969994783,0.019875414669513702,high_support
28070604140_D11,DRIAMS-C,0,0.002152438700027318,0.02899864912033081,low_support
28070607570_F8,DRIAMS-C,0,0.00032885415608991574,0.025232527777552603,medium_support
28070703380_D8,DRIAMS-C,0,0.3323791877537543,0.015754998289048673,high_support
28070804250_D3,DRIAMS-C,0,0.0067833162386212835,0.019820914976298808,high_support
28070804250_D4,DRIAMS-C,0,0.007535013994744777,0.02154170013964176,medium_support
28070804640_E11,DRIAMS-C,0,0.012985055519730003,0.026874258182942867,low_support
28070908780_D10,DRIAMS-C,1,0.0372637719429697,0.018465996719896793,high_support
28070909120_B2,DRIAMS-C,0,0.030618141107237137,0.017473668232560156,high_support
28070910610_E1,DRIAMS-C,0,0.001805898104884999,0.02394182439893484,medium_support
28071004650_E7,DRIAMS-C,0,0.03699048745938773,0.02164611089974642,medium_support
28071013390_H2,DRIAMS-C,0,0.0031968665890501208,0.02036606688052416,high_support
28071103620_C12,DRIAMS-C,0,0.0032771877757279202,0.022051756083965302,medium_support
28071110910_E7,DRIAMS-C,0,0.011094285473806375,0.014219162985682487,high_support
28071110910_E8,DRIAMS-C,0,0.06055991721918186,0.013297140225768089,high_support
28071111720_D4,DRIAMS-C,0,0.012990200941770705,0.020366215147078037,high_support
28071203210_A8,DRIAMS-C,0,0.0015142707154691684,0.024040959775447845,medium_support
28071205820_C10,DRIAMS-C,0,0.25649862387554206,0.027014192193746567,low_support
28071208730_C1,DRIAMS-C,0,0.0008811435229056177,0.028311926126480102,low_support
28071211050_B10,DRIAMS-C,0,0.079148417522338,0.023054018244147302,medium_support
28071211050_B8,DRIAMS-C,0,0.08733871669342731,0.017383350618183614,high_support
28071211050_B9,DRIAMS-C,0,0.013953763060721979,0.016017554234713315,high_support
28071302170_A5,DRIAMS-C,0,0.02450353064846963,0.02121783755719662,medium_support
28071302170_A6,DRIAMS-C,0,0.005018156490238481,0.020918277464807032,medium_support
28071306200_E11,DRIAMS-C,0,0.1532556371739226,0.03137747328728437,low_support
28071309060_A10,DRIAMS-C,0,0.3026642177644115,0.01708168489858508,high_support
28071309510_F5,DRIAMS-C,0,0.010825414662173533,0.027233137190341948,low_support
28071311390_B6,DRIAMS-C,0,0.07525754117623511,0.016454505920410156,high_support
28071402930_B2,DRIAMS-C,1,0.003868066059194685,0.030514142476022243,low_support
28071402930_E3,DRIAMS-C,1,0.11526804894207603,0.028517009876668453,low_support
28071402930_E4,DRIAMS-C,1,0.3062490238600513,0.021107151918113232,medium_support
28071402930_E5,DRIAMS-C,1,0.1901554293689863,0.018441984429955482,high_support
28071403390_C7,DRIAMS-C,0,0.0009054427959689839,0.029447157122194766,low_support
28071404870_C8,DRIAMS-C,1,0.12854933516853428,0.020966418646276,medium_support
28071502420_C1,DRIAMS-C,0,0.08386024863952773,0.032109012827277184,low_support
28071603820_G7,DRIAMS-C,0,0.07374737050689273,0.023661644756793977,medium_support
28071607030_G3,DRIAMS-C,0,0.001523313437459529,0.0260550532490015,medium_support
28071607030_G4,DRIAMS-C,0,0.005145260148169409,0.0172673549503088,high_support
28071611610_G9,DRIAMS-C,0,0.009750749770918762,0.015264489781111478,high_support
28071611960_G11,DRIAMS-C,0,0.0015186253000970098,0.02545498460531235,medium_support
28071708940_C4,DRIAMS-C,0,0.0005564326899392907,0.02334249783307314,medium_support
28071709720_C6,DRIAMS-C,0,0.03045758464657077,0.025381151400506497,medium_support
28071711430_C9,DRIAMS-C,0,0.544584343319367,0.025544232688844204,medium_support
28071805770_F8,DRIAMS-C,0,0.005745445436955097,0.01764861810952425,high_support
28071808290_D3,DRIAMS-C,0,0.10588019641872048,0.017102019302546977,high_support
28072007710_E12,DRIAMS-C,0,0.029212181219251357,0.030901523120701314,low_support
28072010020_E7,DRIAMS-C,0,0.04664389915995345,0.026503085158765316,low_support
28072307540_B9,DRIAMS-C,0,0.2783536220701782,0.018668821826577187,high_support
28072308420_C2,DRIAMS-C,0,0.013441351968584822,0.03911065999418497,low_support
28072308420_C4,DRIAMS-C,0,0.0770218921348192,0.022513426281511782,medium_support
28072312880_E2,DRIAMS-C,0,0.000384596999557102,0.017355433385819196,high_support
28072312880_E3,DRIAMS-C,0,0.00018621498603944845,0.019530855305492877,high_support
28072312880_G1,DRIAMS-C,0,0.000491708921351091,0.018735187686979772,high_support
28072401560_G4,DRIAMS-C,0,0.006674133006298122,0.024629524536430837,medium_support
28072401600_G5,DRIAMS-C,0,0.002122200683824325,0.022011055052280425,medium_support
28072401600_G6,DRIAMS-C,0,0.027757371158431847,0.014223154727369547,high_support
28072408580_E3,DRIAMS-C,0,0.003001560300111276,0.02410493642091751,medium_support
28072408580_E4,DRIAMS-C,0,0.0001449169078980996,0.022087609954178335,medium_support
28072409400_E10,DRIAMS-C,0,0.039940609706076935,0.020753797702491285,medium_support
28072503820_B5,DRIAMS-C,1,0.014873635972186923,0.017937229946255684,high_support
28072507110_B8,DRIAMS-C,0,0.007133115919256418,0.02279273197054863,medium_support
28072511770_G4,DRIAMS-C,0,0.018182458955759432,0.021088450402021407,medium_support
28072607150_D11,DRIAMS-C,0,0.0004700907848560726,0.03951376564800739,low_support
28072607150_D12,DRIAMS-C,0,0.00669056390081413,0.018317949771881104,high_support
28072611060_E10,DRIAMS-C,0,0.0030787023919565384,0.027339952439069747,low_support
28072611060_E9,DRIAMS-C,0,0.017067276203192875,0.03135613352060318,low_support
28073047080_A5,DRIAMS-C,0,0.0279566707458258,0.01718709347769618,high_support
28073047080_A6,DRIAMS-C,0,0.06453048563292606,0.014555893559008836,high_support
28073048770_C7,DRIAMS-C,0,0.1936915987584555,0.02437310591340065,medium_support
28073102350_E7,DRIAMS-C,0,0.012538470661627988,0.023733003810048104,medium_support
28073105780_D1,DRIAMS-C,0,0.35803147252546147,0.01969629656523466,high_support
28073107610_F11,DRIAMS-C,0,0.06599124198885181,0.020840101316571234,medium_support
28073110500_E8,DRIAMS-C,0,0.013334914243606501,0.02413528077304363,medium_support
28080103440_H10,DRIAMS-C,0,0.02436280569973176,0.02119397297501564,medium_support
28080103440_H9,DRIAMS-C,0,0.017537246049384732,0.02814365681260824,low_support
28080103470_D8,DRIAMS-C,0,0.003984096902146308,0.019927133806049824,high_support
28080103470_D9,DRIAMS-C,0,0.005590684541884952,0.017896113358438014,high_support
28080104590_H11,DRIAMS-C,0,0.26541677994298113,0.023006911389529705,medium_support
28080208110_B11,DRIAMS-C,0,0.0025619560044059892,0.023696970008313657,medium_support
28080208110_B12,DRIAMS-C,0,0.017180042294277654,0.020709170773625375,medium_support
28080210180_C3,DRIAMS-C,0,0.04243590540427267,0.013284616265445947,high_support
28080210180_C4,DRIAMS-C,0,0.061647842933351474,0.019823603704571723,high_support
28080212780_C6,DRIAMS-C,0,0.02112904955294739,0.018045183457434177,high_support
28080302560_D10,DRIAMS-C,0,0.07617244136322669,0.024461385793983936,medium_support
28080402590_G5,DRIAMS-C,0,0.0013458265327706052,0.0314585842192173,low_support
28080403330_G1,DRIAMS-C,0,0.38895702027985,0.024944892898201943,medium_support
28080403330_A8,DRIAMS-C,0,0.003905321365301483,0.012466662190854549,high_support
28080405530_G7,DRIAMS-C,0,0.006044281503065716,0.022679206915199757,medium_support
28080605240_E1,DRIAMS-C,0,0.025094523043860076,0.019469441659748555,high_support
28080608340_E3,DRIAMS-C,1,0.02830184133235652,0.01905612163245678,high_support
28080608340_G7,DRIAMS-C,1,0.24375968107864893,0.017346339672803877,high_support
28080609160_E6,DRIAMS-C,0,0.004081642450206696,0.032316286675632,low_support
28080609560_E11,DRIAMS-C,0,0.005199063754100332,0.014960986934602261,high_support
28080705340_E8,DRIAMS-C,0,0.06727869640204813,0.013382799178361892,high_support
28080708980_H5,DRIAMS-C,0,0.02293266784258104,0.02921685352921486,low_support
28080807130_C1,DRIAMS-C,0,0.0014134743424196836,0.031862042099237445,low_support
28080807130_C3,DRIAMS-C,0,0.11296817134013508,0.027923891507089137,low_support
28080808110_F10,DRIAMS-C,0,0.004728829314478102,0.02228824608027935,medium_support
28080808190_B3,DRIAMS-C,0,0.00769956714676557,0.02952973823994398,low_support
28080808190_D7,DRIAMS-C,0,0.11444915391634534,0.016627416666597127,high_support
28080809810_B9,DRIAMS-C,1,0.07478973867287489,0.028921218030154704,low_support
28080811020_B10,DRIAMS-C,0,0.011323101147471157,0.02187210600823164,medium_support
28080813520_C2,DRIAMS-C,0,0.11067534810580339,0.03189293257892132,low_support
28080903800_D1,DRIAMS-C,1,0.012420432810600303,0.02170285116881132,medium_support
