code,cluster,y,p_global,p_routed
28053011910_E8,4,0,0.0004281243973343293,0.0004281243973343293
28053011910_E9,4,0,0.001597179105806862,0.001597179105806862
28053011910_D1,4,0,0.002249790408557627,0.002249790408557627
28053104190_A10,5,0,0.002543872660003581,0.013649499281673276
28053110090_F1,3,0,0.0934431802437742,0.00015790831854728448
28060110060_B8,2,0,0.0004131499800889189,1.0241188221678986e-06
28060110060_B9,2,0,0.00033937232424572045,1.7506088666308055e-06
28060110060_C5,2,0,0.0009529951708217119,5.232487683338692e-05
28060110070_B11,4,0,0.00030074533904548363,0.00030074533904548363
28060110070_C4,2,0,0.0011984367688837277,1.432625209593812e-05
28060110950_G8,5,0,0.008407632349426564,0.16443655494771273
28060204010_B1,7,1,0.4091928697771709,0.4091928697771709
28060204010_E3,1,1,0.23282350389851258,0.33565621573669385
28060204120_E5,6,0,0.008415521346409887,0.006615076571714779
28060205990_E5,6,0,0.13558908917583332,0.0417497930009603
28060303720_F8,1,0,0.8898178670269399,0.5798862728631587
28060303720_F9,1,0,0.7787755127708266,0.8340352692165998
28060303720_E9,6,0,0.49709302498762337,0.13176040145259518
28060304940_B8,0,0,0.006835054206549112,0.006835054206549112
28060410660_H8,1,0,0.31252330205270046,0.16709444610376317
28060412290_D10,5,0,0.14178713931471956,0.45652158086212746
28060412290_D9,5,0,0.0013273154392229281,0.11011666238060837
28060504210_F8,1,0,0.010151963433268383,0.0007352122838846786
28060508910_G4,7,0,0.10053839183475759,0.10053839183475759
28060510530_G3,0,0,0.0015395688259501464,0.0015395688259501464
28060606320_A8,5,0,0.004453812020664036,0.009942509331014949
28060609800_B1,5,0,0.035907854616225615,0.009313815655983064
28060611580_A12,1,0,0.005264087326073268,0.0016825534081169895
28060612760_B6,5,0,0.00714629428745871,0.0021952999413729574
28060702780_G10,1,0,0.001684105438415701,0.00028910113548649105
28060803570_B9,3,0,0.051474709831743244,0.03756226897181827
28060806980_F5,1,0,0.0014590270787237802,0.000988472394139
28060809530_B4,1,0,0.04985794499072203,0.07863023755214757
28060810020_F11,5,0,0.04166456680778262,0.016370019230310815
28060811750_B12,3,0,0.0017215027166015396,0.0017253481595378487
28060902880_C6,3,0,0.12240066602709332,0.042314732741804285
28060903580_C8,5,0,0.001161280982560171,0.0070854781397237335
28061005030_B4,5,0,0.07812860020709587,0.01434356612802994
28061005760_D5,2,0,0.002940134483460058,2.342560117089676e-06
28061105380_B5,1,0,0.04160234341250662,0.013969029409935375
28061106400_B9,1,0,0.5325094143949514,0.1299967678653985
28061108910_E4,5,0,0.00942050205387877,0.02144962929193983
28061114060_H4,6,0,0.16756160922724575,0.01783938392323035
28061114060_H5,5,0,0.047514219009208054,0.24438789179683967
28061114060_A12,5,0,0.31706846539232875,0.08145594502312509
28061114070_H6,6,0,0.041657221921237504,0.0002674708170240165
28061114070_C12,1,0,0.10272723001174196,0.04273647913707972
28061114070_D1,1,0,0.09694306745191926,0.02165944269998384
28061114070_D2,1,0,0.1941023850054113,0.11239892711009965
28061207860_F6,1,0,0.01632880704230959,0.024032374517324342
28061208310_E10,1,0,0.04533753940249637,0.021780837881862063
28061208310_E12,1,0,0.002504938064687957,0.0002482771525599976
28061208310_A5,1,0,0.055160018533634114,0.12653722323380417
28061405840_E1,5,1,0.1305646110008356,0.023713158998942288
28061405840_E2,5,1,0.03772843726234289,0.035755188426084106
28061506420_C4,6,0,0.20953471542151558,0.013172769260889434
28061510000_C1,1,0,0.024588178604627045,0.02846190235270985
28061512130_C5,0,0,0.008737657333165914,0.008737657333165914
28061512190_C2,1,0,0.09618813208883153,0.026709038392777776
28061512240_C3,1,0,0.008966418607983353,0.014930595073611172
28061603040_D10,5,0,0.08153864345340191,0.19841579250186706
28061603620_E1,7,0,0.0034732402450401477,0.0034732402450401477
28061605010_D3,3,0,0.18189043525978837,0.0015279584756938867
28061605210_E3,2,0,0.00030196153704675196,4.364647419001014e-06
28061702120_D4,1,0,0.212123242075678,0.01939757643247566
28061703950_E6,1,0,0.011570949083617305,0.0032323587132894855
28061804080_F12,5,0,0.04035724875458079,0.006502840956095251
28061804190_G4,1,0,0.04209089916599431,0.004491431564246358
28061813120_E1,1,0,0.0025575590479360016,0.004418425471111976
28061813500_F10,6,0,0.0025072690417580383,8.13753821768668e-05
28061813500_F7,0,0,0.00044680398107385276,0.00044680398107385276
28061813500_F8,1,0,0.0015278414400819835,0.004024961750167076
28061813500_F9,6,0,0.0035115596525172148,0.0006985259714220433
28061905950_D1,1,0,0.006019070359803707,0.001220439033893852
28061908930_D6,2,0,0.010240836132810145,1.1056468306205323e-05
28061908930_D7,4,0,0.0003440749809830553,0.0003440749809830553
28061910530_B5,5,1,0.11423097241562408,0.0033560932697431676
28062005480_E12,5,0,0.24268871093221872,0.04020342292118319
28062005480_F1,1,0,0.02634367268664385,0.0014526092940662287
28062008630_F2,1,0,0.005498822166095873,0.0016248195830685158
28062008630_C8,4,0,0.0030828594574172615,0.0030828594574172615
28062013170_H8,1,0,0.11862219959394468,0.10914836317272467
28062104080_E3,1,0,0.0003223284059480686,0.0004206327976907221
28062104080_E4,1,0,0.000989725457246188,8.437822596732688e-05
28062104080_F7,1,0,0.714080699628944,0.3441283007181946
28062104170_F8,1,0,0.03611639619076325,0.01301556029766643
28062108750_G7,5,0,0.0005912088688267282,0.0012444464386938941
28062206120_F4,6,0,0.03304403949916012,0.035763559459562784
28062208470_B8,1,0,0.010947848184483574,0.0036041667194403417
28062404160_D7,5,0,0.05277156816809234,0.0027763506550499842
28062404270_F2,1,0,0.009044578627893284,0.0004273009657444388
28062404560_E10,1,1,0.1362477688087055,0.006215312485590532
28062506350_B3,1,0,0.0042679310674475016,0.001182754412259368
28062508680_A6,3,0,0.0017249610278850052,2.9318621932446315e-05
28062508680_A7,3,0,0.003470672449936436,4.986843081548556e-06
28062511370_H7,1,0,0.0033899026025073667,0.00110569929245455
28062511370_H8,1,0,0.0013137975611734753,0.0007202603556044074
28062602290_A12,1,0,0.011373336909123812,0.009069535530210537
28062609300_B6,1,0,0.019117124733542178,0.001855970685501929
28062609370_B9,1,0,0.0009608613702075421,0.00019561035458853088
28070203990_G5,2,0,0.00526368484327413,0.00015009075017005568
28070204440_G10,5,0,0.012728630337290736,0.3378082476011794
28070204790_H8,5,0,0.25738285474179606,0.06905646855903999
28070212050_H5,4,0,0.01520734900743025,0.01520734900743025
28070212100_H6,1,0,0.028666252157270807,0.05963914026816193
28070303590_F1,1,0,0.01784547652826944,0.012317736597234738
28070308970_D9,6,0,0.19762562547211612,0.040990598843705824
28070412030_E4,4,0,0.02208276131043283,0.02208276131043283
28070412030_E5,4,0,0.006673038858939108,0.006673038858939108
28070412030_E6,5,0,0.25216480961217747,0.9508138598910556
28070412030_E7,5,0,0.001582920609118222,0.015719317004377113
28070412030_G4,1,0,0.08164454781163409,0.027524974889610653
28070502420_F11,1,0,0.0073472022805303894,0.01632142416013452
28070510820_C10,2,0,0.0011340556196655944,2.2391445761309714e-06
28070515560_C11,1,0,0.037237217940967675,0.016391754683250093
28070515560_C12,1,0,0.023337469859931362,0.026186752884248928
28070603480_F6,1,0,0.009971254969994783,0.000949993224289004
28070604140_D11,6,0,0.002152438700027318,0.0019280839103878462
28070607570_F8,4,0,0.00032885415608991574,0.00032885415608991574
28070703380_D8,1,0,0.3323791877537543,0.17177542843923088
28070804250_D3,1,0,0.0067833162386212835,0.011149444564463857
28070804250_D4,6,0,0.007535013994744777,0.04503572093794604
28070804640_E11,2,0,0.012985055519730003,0.00023291337102521897
28070908780_D10,2,1,0.0372637719429697,0.00013614869582773403
28070909120_B2,5,0,0.030618141107237137,0.13401097800669545
28070910610_E1,1,0,0.001805898104884999,0.00019038098736011758
28071004650_E7,1,0,0.03699048745938773,0.07423900057298584
28071013390_H2,5,0,0.0031968665890501208,0.0016797819286604517
28071103620_C12,2,0,0.0032771877757279202,2.2392148493827167e-05
28071110910_E7,5,0,0.011094285473806375,0.039322858705635885
28071110910_E8,5,0,0.06055991721918186,0.02188312828729584
28071111720_D4,6,0,0.012990200941770705,0.00017233902006561375
28071203210_A8,5,0,0.0015142707154691684,0.3943156181551076
28071205820_C10,1,0,0.25649862387554206,0.8480899628654014
28071208730_C1,3,0,0.0008811435229056177,0.0001216773231527326
28071211050_B10,6,0,0.079148417522338,0.058768110266742765
28071211050_B8,6,0,0.08733871669342731,0.0022109460078202792
28071211050_B9,6,0,0.013953763060721979,0.007019159938767173
28071302170_A5,1,0,0.02450353064846963,0.010814760726290213
28071302170_A6,1,0,0.005018156490238481,0.00862191317503429
28071306200_E11,1,0,0.1532556371739226,0.05866523697074585
28071309060_A10,5,0,0.3026642177644115,0.07373193437020585
28071309510_F5,6,0,0.010825414662173533,0.003034329823220979
28071311390_B6,1,0,0.07525754117623511,0.04843547259197005
28071402930_B2,7,1,0.003868066059194685,0.003868066059194685
28071402930_E3,1,1,0.11526804894207603,0.03168028043813314
28071402930_E4,1,1,0.3062490238600513,0.11987393858301434
28071402930_E5,1,1,0.1901554293689863,0.03336939493991398
28071403390_C7,2,0,0.0009054427959689839,0.0001710680949029811
28071404870_C8,5,1,0.12854933516853428,0.05620389683491993
28071502420_C1,2,0,0.08386024863952773,0.00037974970976590005
28071603820_G7,1,0,0.07374737050689273,0.040857546815019616
28071607030_G3,1,0,0.001523313437459529,0.000220807845959311
28071607030_G4,6,0,0.005145260148169409,0.005226743760961537
28071611610_G9,1,0,0.009750749770918762,0.019045529448004344
28071611960_G11,1,0,0.0015186253000970098,0.011315876753086882
28071708940_C4,1,0,0.0005564326899392907,5.973349836094487e-05
28071709720_C6,1,0,0.03045758464657077,0.004015865636335598
28071711430_C9,5,0,0.544584343319367,0.028797679262519853
28071805770_F8,1,0,0.005745445436955097,0.0012769260596127245
28071808290_D3,1,0,0.10588019641872048,0.15423059167077668
28072007710_E12,5,0,0.029212181219251357,0.016270649639627193
28072010020_E7,5,0,0.04664389915995345,0.003271075403934134
28072307540_B9,6,0,0.2783536220701782,0.000181395461540472
28072308420_C2,7,0,0.013441351968584822,0.013441351968584822
28072308420_C4,1,0,0.0770218921348192,0.010753393520085407
28072312880_E2,2,0,0.000384596999557102,6.699635292793309e-06
28072312880_E3,2,0,0.00018621498603944845,9.095480845910061e-06
28072312880_G1,2,0,0.000491708921351091,1.9914525989433286e-05
28072401560_G4,1,0,0.006674133006298122,0.001445633896702002
28072401600_G5,1,0,0.002122200683824325,0.000636347562503472
28072401600_G6,1,0,0.027757371158431847,0.0176449545211027
28072408580_E3,2,0,0.003001560300111276,2.753486553149026e-05
28072408580_E4,4,0,0.0001449169078980996,0.0001449169078980996
28072409400_E10,1,0,0.039940609706076935,0.00679799621016369
28072503820_B5,2,1,0.014873635972186923,1.570954402508179e-05
28072507110_B8,1,0,0.007133115919256418,0.0012068664822342003
28072511770_G4,5,0,0.018182458955759432,0.2984264843415179
28072607150_D11,5,0,0.0004700907848560726,0.001971360768984402
28072607150_D12,2,0,0.00669056390081413,8.581690578986441e-06
28072611060_E10,6,0,0.0030787023919565384,0.0006188371249333766
28072611060_E9,6,0,0.017067276203192875,0.007775451794276762
28073047080_A5,1,0,0.0279566707458258,0.010712768828789602
28073047080_A6,1,0,0.06453048563292606,0.012738894085289778
28073048770_C7,1,0,0.1936915987584555,0.1920762870005189
28073102350_E7,7,0,0.012538470661627988,0.012538470661627988
28073105780_D1,1,0,0.35803147252546147,0.3254094784190537
28073107610_F11,1,0,0.06599124198885181,0.012640619918427007
28073110500_E8,5,0,0.013334914243606501,0.00958324570368103
28080103440_H10,1,0,0.02436280569973176,0.0032505930071614697
28080103440_H9,1,0,0.017537246049384732,0.005904028611528469
28080103470_D8,1,0,0.003984096902146308,0.0030668150422291126
28080103470_D9,1,0,0.005590684541884952,0.003788294975415845
28080104590_H11,1,0,0.26541677994298113,0.5697509541518534
28080208110_B11,7,0,0.0025619560044059892,0.0025619560044059892
28080208110_B12,7,0,0.017180042294277654,0.017180042294277654
28080210180_C3,1,0,0.04243590540427267,0.0061429453052657705
28080210180_C4,1,0,0.061647842933351474,0.06212134216534279
28080212780_C6,1,0,0.02112904955294739,0.033025309826601526
28080302560_D10,1,0,0.07617244136322669,0.0067160956685659075
28080402590_G5,7,0,0.0013458265327706052,0.0013458265327706052
28080403330_G1,1,0,0.38895702027985,0.34672199659546715
28080403330_A8,1,0,0.003905321365301483,0.0008786717868924697
28080405530_G7,7,0,0.006044281503065716,0.006044281503065716
28080605240_E1,1,0,0.025094523043860076,0.007467721154127736
28080608340_E3,1,1,0.02830184133235652,0.009387764450435753
28080608340_G7,1,1,0.24375968107864893,0.14740201322205762
28080609160_E6,3,0,0.004081642450206696,2.7059113530741973e-05
28080609560_E11,5,0,0.005199063754100332,0.22244584513355833
28080705340_E8,5,0,0.06727869640204813,0.04144760104446484
28080708980_H5,2,0,0.02293266784258104,0.00015791575144068039
28080807130_C1,5,0,0.0014134743424196836,0.00495171627682136
28080807130_C3,1,0,0.11296817134013508,0.04824347703366495
28080808110_F10,3,0,0.004728829314478102,0.00011059304866281991
28080808190_B3,7,0,0.00769956714676557,0.00769956714676557
28080808190_D7,1,0,0.11444915391634534,0.06521419929715067
28080809810_B9,2,1,0.07478973867287489,0.00023746014425599167
28080811020_B10,5,0,0.011323101147471157,0.03469882626454082
28080813520_C2,5,0,0.11067534810580339,0.0008011957900057035
28080903800_D1,2,1,0.012420432810600303,0.0006341884831004238
28080903800_A3,2,1,0.03128687946392985,2.5877750812717764e-05
28080904460_C7,1,0,0.010478022991157115,0.005442728132254999
28080910260_F4,6,0,0.012124162022015687,0.00025378435185632447
28080910540_C8,1,0,0.008675747081166923,0.0031885687721352786
28081003240_A12,4,0,0.02368551347260217,0.02368551347260217
28081003350_E5,1,0,0.009804541085422587,0.0024334843472910415
28081007830_H9,5,0,0.02490404199356087,0.001339476721986744
28081009480_E9,1,0,0.003039662160391409,0.00031795226237186857
28081101690_C5,1,0,0.03603247209367891,0.01938314158526649
28081202660_B7,1,0,0.12363507436500978,0.14219064016760175
28081202660_B8,1,0,0.01734466517926,0.013775059448510886
28081307880_D6,5,0,0.005706231001985755,0.22640887399487472
28081309860_E4,5,0,0.015715278682226302,0.025315091077853107
28081309920_E7,7,0,0.0012092085125791777,0.0012092085125791777
28081310280_E10,2,0,0.03928834131807192,0.00026851958801348355
28081404600_F3,5,0,0.0015754822666192423,0.005189976412965156
28081410140_A12,1,0,0.0746572686704067,0.08395118960272148
28081410320_F9,5,0,0.09529459985170788,0.014138622250819789
28081410470_G5,5,0,0.008028462926445585,0.012745572505524968
28081410470_G7,6,0,0.0165682492690898,0.0020533986174117408
28081410500_G10,5,0,0.024889839012793482,0.31658444056162754
28081508380_C5,1,0,0.09137553542424469,0.010252026663369058
28081510940_G6,0,0,0.0035323271984569185,0.0035323271984569185
28081707670_D10,3,0,0.12111243344853395,0.003127142717270803
28081711840_B2,1,0,0.027086631150866482,0.04497499140580768
28081805150_G11,3,0,0.004705628304841599,0.0006135806695969463
28082009880_E10,6,0,0.014727317586504932,0.007106254152389806
28082010050_E12,6,0,0.08667022609577674,0.029323062674616037
28082010990_D1,1,0,0.010697549477578892,0.002911564481612497
28082011430_B4,1,0,0.02198985584953856,0.014092792008298174
28082012840_B1,7,0,0.002052862883126963,0.002052862883126963
28082105420_E2,2,0,0.00027980884996982455,5.192630020280136e-06
28082105500_D1,1,0,0.011963308164835337,0.000759938892678344
28082105520_C12,5,0,0.005814953006630567,0.030375735673936588
28082108280_C10,3,0,0.004391988306454479,0.00020666101158318473
28082108530_F4,5,0,0.001587995969279512,0.0006418979174744792
28082201970_B7,1,0,0.013046984286184038,0.06176842016581194
28082202390_B8,7,0,0.0008680762726407822,0.0008680762726407822
28082203320_A1,4,0,0.003952424254431927,0.003952424254431927
28082203320_A2,4,0,0.013117732169650224,0.013117732169650224
28082203320_A3,3,0,0.0022084884393675517,4.554126022436015e-05
28082209010_D1,4,0,0.005934718346346344,0.005934718346346344
28082212120_B2,5,0,0.07779352776475276,0.005446323167271394
28082212240_B5,1,0,0.0011428719481336234,0.00047299391202483646
28082309940_E11,7,0,0.000716349403842687,0.000716349403842687
28082311250_D2,5,0,0.0017220490054925984,0.003474532686463218
28082403320_B12,1,0,0.1708821736895999,0.003725347802571213
28082408660_C1,1,1,0.014755116870692066,0.004676170153085035
28082503360_F3,3,0,0.012017265247188763,9.794680277313257e-05
28082708670_D2,1,0,0.20131323638242826,0.3359209337298941
28082809920_D4,1,0,0.15374607823028602,0.0472265699281888
28082812040_E8,6,0,0.0037540709933978193,0.0006357594611593375
28082905070_F7,2,1,0.08394878173861464,0.00042922989950779566
28082905170_E10,1,0,0.11205476865371068,0.021451479582376365
28082905370_F11,3,0,0.027606857425580864,0.005547337394201456
28082905370_A2,3,0,0.0057981062982010835,0.0002597212800920272
28082907160_C5,2,0,0.00024985460358612296,2.8688744868101793e-05
28082907410_C8,1,0,0.17068055889889253,0.2082251069492426
28082908310_E5,1,0,0.013428795224167848,0.007921641580895875
28083004670_G10,2,0,0.028573194779133677,0.00047429322343634737
28083006420_H2,2,0,0.004039739923955815,1.594409861677656e-05
28083006420_H3,2,0,0.0006333051840639376,2.232228184460268e-05
28083007510_H5,5,0,0.00125863249577617,0.001045003095190688
28083007510_H6,5,0,0.0008492460739412807,0.004923232463604386
28083007510_H7,5,0,0.0025792543601159752,0.025933138978733256
28083009590_G2,2,0,0.0019245315404213213,2.8607006603652096e-05
28083010580_G6,1,0,0.129017140531438,0.13087988393660677
