bin,mz_approx,consistent_sign,median_abs_smd,selected,selection_sites,target_excluded,smd__DRIAMS-A,smd__DRIAMS-B
4980,16940.11,False,0.22681232,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22295603,-0.2306686
3506,12518.11,False,0.22669381,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14011814,-0.31326947
3455,12365.11,True,0.22667894,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16144238,0.29191548
1665,6995.11,True,0.22662164,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.07355877,-0.3796845
1617,6851.11,True,0.22659549,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.27069166,-0.1824993
3823,13469.11,False,0.22657159,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16623135,-0.28691182
4856,16568.11,False,0.22652426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06691511,-0.3861334
5901,19703.11,False,0.22649035,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13230793,-0.32067275
2776,10328.11,True,0.22627428,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.041721866,0.4108267
4351,15053.11,True,0.22623658,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24057794,-0.21189521
3726,13178.11,True,0.2262347,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13750942,0.31495997
2824,10472.11,True,0.22609696,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.056378007,0.3958159
1934,7802.11,False,0.22609466,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08368821,0.36850113
1322,5966.11,True,0.2260902,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26028195,0.19189844
3627,12881.11,False,0.22608596,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1970725,-0.25509942
1028,5084.11,False,0.22606742,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21979162,-0.23234321
5950,19850.11,False,0.2260581,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14966048,-0.3024557
4218,14654.11,False,0.22596219,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.252303,-0.19962138
4857,16571.11,False,0.22593686,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14784594,-0.30402777
685,4055.1099999999997,True,0.22590527,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.3190065,-0.13280402
4932,16796.11,True,0.22576714,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14965047,0.3018838
2549,9647.11,True,0.22575393,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11532185,-0.33618602
2726,10178.11,True,0.22570634,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2346149,-0.21679778
4350,15050.11,True,0.2256605,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22547302,-0.22584797
405,3215.1099999999997,True,0.22562334,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.29225034,-0.15899634
1146,5438.11,True,0.22559503,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26384455,0.18734549
2733,10199.11,True,0.22551523,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.062817626,-0.38821283
678,4034.1099999999997,True,0.22544521,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1070817,0.3438087
5046,17138.11,False,0.2253434,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18851374,-0.2621731
2401,9203.11,True,0.22534013,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.207299,-0.24338128
843,4529.11,False,0.22521183,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.07127263,0.37915105
3780,13340.11,True,0.22519553,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17152105,0.27887
2375,9125.11,True,0.22516376,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0392106,0.41111693
4446,15338.11,False,0.22515711,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.088170215,-0.362144
1100,5300.11,True,0.22511953,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21509534,0.23514374
5496,18488.11,False,0.22510472,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2136739,-0.23653553
527,3581.1099999999997,False,0.2249765,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.25344187,0.19651112
275,2825.1099999999997,False,0.22479309,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.35173976,-0.09784641
2785,10355.11,True,0.22477265,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0471768,-0.4023685
2731,10193.11,False,0.22470157,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.00859062,-0.44081253
672,4016.1099999999997,False,0.22453028,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27714258,-0.17191796
682,4046.1099999999997,False,0.22447991,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.41380227,0.035157558
2599,9797.11,True,0.22444631,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.061181933,0.3877107
3406,12218.11,False,0.22440977,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10345721,-0.34536234
649,3947.1099999999997,False,0.2243711,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26289043,-0.18585178
695,4085.1099999999997,False,0.22426924,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.29732347,0.15121502
4276,14828.11,False,0.22426718,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14041181,-0.30812255
1888,7664.11,False,0.22420609,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2698879,-0.17852429
3381,12143.11,False,0.22417948,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15841688,-0.28994206
1173,5519.11,True,0.22416317,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.40801534,0.040311005
1773,7319.11,True,0.22415742,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11528505,0.3330298
2440,9320.11,True,0.22414136,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09651686,0.35176584
4881,16643.11,False,0.22411898,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12731074,-0.3209272
4210,14630.11,False,0.22408222,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12037381,-0.32779062
1392,6176.11,False,0.2240581,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.100690566,-0.34742564
5131,17393.11,False,0.22404909,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1049148,-0.34318337
3507,12521.11,False,0.22397353,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11376978,-0.3341773
2579,9737.11,False,0.22392192,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.031647366,0.4161965
3103,11309.11,False,0.22375959,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21876962,-0.22874957
1739,7217.11,True,0.22372548,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08581843,0.36163253
2248,8744.11,False,0.2236177,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14304516,-0.30419025
3420,12260.11,False,0.22360334,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.115377545,-0.33182913
1734,7202.11,True,0.22342306,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2086596,0.23818651
2652,9956.11,True,0.22337547,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15017594,0.296575
40,2120.1099999999997,False,0.22325686,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.30532366,0.14119004
5668,19004.11,False,0.22318089,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15740503,-0.28895676
392,3176.1099999999997,True,0.22313093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09424136,-0.3520205
5760,19280.11,True,0.2230814,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.099478066,0.34668472
5727,19181.11,False,0.22306229,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12331077,-0.3228138
57,2171.1099999999997,True,0.22305904,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.041920688,-0.4041974
5119,17357.11,True,0.22304153,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09410563,0.35197744
99,2297.1099999999997,True,0.22297157,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.084748775,-0.36119437
495,3485.1099999999997,False,0.2229631,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.20963654,0.23628964
866,4598.11,True,0.22292465,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2408581,-0.20499122
3555,12665.11,True,0.22285903,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20194669,0.24377134
3639,12917.11,False,0.22279699,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.119538784,-0.3260552
314,2942.1099999999997,True,0.22279367,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.20407055,-0.24151677
2134,8402.11,True,0.2226842,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.29127565,0.15409277
1159,5477.11,True,0.22267234,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13432424,-0.31102046
1557,6671.11,True,0.22247788,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.109424464,0.3355313
5996,19988.11,False,0.22242707,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13041992,-0.3144342
4593,15779.11,True,0.22233012,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.26295564,0.18170461
1520,6560.11,False,0.22221357,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.25370705,0.19072008
5541,18623.11,True,0.2220982,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13932286,0.30487353
4755,16265.11,True,0.22201681,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.085483655,0.35854995
2365,9095.11,False,0.2220151,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.024440356,-0.41958985
5209,17627.11,False,0.22182664,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14472108,-0.2989322
540,3620.1099999999997,True,0.2216301,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.040141575,0.4031186
3306,11918.11,False,0.22162752,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20129697,-0.24195807
3635,12905.11,True,0.22158244,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1409994,0.30216548
4941,16823.11,False,0.2215671,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16267926,-0.28045493
5470,18410.11,False,0.22151634,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19801797,-0.24501471
3474,12422.11,False,0.22150654,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0961238,-0.34688926
5226,17678.11,False,0.22135139,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.016243005,-0.42645976
1529,6587.11,False,0.2212128,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16262452,-0.27980107
4326,14978.11,False,0.22119163,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23626383,-0.20611943
4347,15041.11,True,0.22118309,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17216927,-0.2701969
169,2507.1099999999997,True,0.22116113,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.18909578,-0.25322646
4989,16967.11,False,0.22110859,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18692191,-0.25529525
1708,7124.11,True,0.22110242,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.22934932,-0.2128555
3941,13823.11,False,0.22109737,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09373831,-0.3484564
2047,8141.11,False,0.22104217,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.005149268,0.43693507
5823,19469.11,True,0.22102326,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21938434,0.22266218
1053,5159.11,False,0.22099157,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.028049972,0.41393316
5432,18296.11,False,0.2209871,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1595448,-0.2824294
3441,12323.11,True,0.22098164,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07545826,0.36650503
5393,18179.11,False,0.22092643,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12287124,-0.31898162
834,4502.11,False,0.22082044,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.039358173,0.4022827
4696,16088.11,True,0.22080788,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.01669328,-0.4249225
1417,6251.11,True,0.22076562,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.117924586,0.32360667
4545,15635.11,False,0.22073568,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25052094,-0.19095042
190,2570.1099999999997,True,0.22067073,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.14379258,-0.2975489
632,3896.1099999999997,True,0.22042912,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18796319,0.25289506
625,3875.1099999999997,True,0.22040974,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11446469,-0.32635477
3830,13490.11,False,0.22039431,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1554433,-0.28534532
5497,18491.11,False,0.22038132,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25138673,-0.18937589
612,3836.1099999999997,True,0.22032136,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.33451623,0.1061265
3978,13934.11,False,0.22024319,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16093248,-0.2795539
4647,15941.11,True,0.22023442,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1747181,0.26575074
4476,15428.11,False,0.22022629,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17284471,-0.26760787
5336,18008.11,True,0.22005099,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21934448,0.22075751
619,3857.1099999999997,True,0.22002995,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.31855527,-0.12150462
3733,13199.11,True,0.22001474,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07710058,0.3629289
4599,15797.11,False,0.21999559,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20152193,-0.23846923
1618,6854.11,True,0.21998999,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.17412484,-0.26585513
2525,9575.11,True,0.21980989,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.27123123,0.16838856
3334,12002.11,True,0.21980183,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13770431,0.30189934
5723,19169.11,False,0.2197338,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10735665,-0.33211097
5565,18695.11,True,0.21972618,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13354355,0.3059088
4474,15422.11,False,0.21967548,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18006043,-0.25929055
5299,17897.11,False,0.21965942,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20092407,-0.23839477
4672,16016.11,False,0.2196469,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15669793,-0.28259587
5670,19010.11,False,0.2196217,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17837921,-0.2608642
5952,19856.11,False,0.21959047,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1144801,-0.32470083
5047,17141.11,False,0.21955174,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.25309533,-0.18600814
2383,9149.11,True,0.21945427,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2459433,-0.19296525
653,3959.1099999999997,False,0.21934047,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0772057,0.36147523
5850,19550.11,False,0.21926403,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12956282,-0.30896524
3554,12662.11,True,0.21919617,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.176395,0.26199734
1405,6215.11,False,0.2191501,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08256624,-0.35573396
3166,11498.11,False,0.21907483,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0536637,-0.38448596
2740,10220.11,False,0.2190198,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14769731,-0.29034227
1341,6023.11,True,0.21899824,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.059518673,-0.3784778
5137,17411.11,True,0.21895766,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13446876,0.30344656
2865,10595.11,False,0.21893224,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.010762808,0.42710167
4203,14609.11,True,0.2189093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12777309,0.3100455
5991,19973.11,False,0.21887547,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11702522,-0.3207257
3875,13625.11,True,0.21878761,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.042332783,-0.39524242
5064,17192.11,False,0.21877852,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17400303,-0.263554
474,3422.1099999999997,True,0.21876352,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.24935253,-0.1881745
3569,12707.11,False,0.21863735,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1237851,-0.3134896
381,3143.1099999999997,True,0.2186083,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08332089,0.35389572
5655,18965.11,False,0.21856335,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13986069,-0.297266
317,2951.1099999999997,True,0.21847495,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18610586,0.25084403
3265,11795.11,False,0.21845956,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13066158,-0.30625755
3385,12155.11,True,0.21843527,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12065696,0.31621358
4270,14810.11,False,0.21843022,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.24622817,-0.19063228
865,4595.11,True,0.21836819,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.26898554,-0.16775084
5326,17978.11,True,0.21835908,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.069273874,0.3674443
254,2762.1099999999997,False,0.21834284,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1881286,-0.24855708
1004,5012.11,False,0.21832785,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17580552,-0.2608502
5543,18629.11,True,0.21829614,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.20286702,0.23372525
5865,19595.11,False,0.21829514,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15853915,-0.27805114
1355,6065.11,False,0.21825424,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2820219,-0.15448657
3371,12113.11,True,0.21810508,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22566554,0.2105446
5452,18356.11,False,0.21809644,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18439187,-0.25180098
4844,16532.11,True,0.2180217,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12200242,0.314041
135,2405.1099999999997,False,0.21800046,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.38980877,-0.04619214
58,2174.1099999999997,False,0.21792571,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.031904433,-0.403947
5479,18437.11,False,0.21773158,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15077484,-0.28468832
3971,13913.11,True,0.2176784,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07846288,0.35689393
3243,11729.11,True,0.21766533,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18093127,0.2543994
4666,15998.11,False,0.21760847,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.22433564,-0.2108813
1740,7220.11,True,0.21747616,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08246209,0.35249022
4100,14300.11,False,0.21744116,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17929748,-0.25558484
3831,13493.11,False,0.21727657,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15886393,-0.2756892
4743,16229.11,True,0.21722469,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18197043,0.25247896
2700,10100.11,False,0.21721986,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13791887,0.29652086
611,3833.1099999999997,False,0.21720713,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.24520648,-0.18920779
2786,10358.11,True,0.21708354,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0049612434,-0.42920583
4562,15686.11,True,0.21705258,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09879379,0.33531138
1921,7763.11,True,0.2169446,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.074693576,-0.35919562
3490,12470.11,False,0.21691583,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1803036,-0.25352806
4135,14405.11,True,0.21679103,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10338597,0.3301961
202,2606.1099999999997,True,0.2167877,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.29037672,-0.14319867
1087,5261.11,False,0.21678582,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1689677,0.26460394
1380,6140.11,True,0.21665972,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.4299835,0.003335946
3027,11081.11,True,0.21664762,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0827993,0.35049596
4557,15671.11,False,0.21659005,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19840354,-0.23477654
1830,7490.11,False,0.216517,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18331246,-0.24972156
1985,7955.11,True,0.21649851,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.054046184,-0.37895083
1406,6218.11,True,0.21649443,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.017231485,-0.41575736
3929,13787.11,False,0.21647091,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12802765,-0.30491418
3973,13919.11,True,0.21645036,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13603115,0.29686958
5883,19649.11,False,0.2164422,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.21184209,-0.22104232
497,3491.1099999999997,False,0.21644032,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.2158719,0.21700874
5958,19874.11,True,0.2163327,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23416825,0.19849716
4912,16736.11,True,0.21626028,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1306924,0.30182818
1828,7484.11,False,0.21624361,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10284648,-0.32964075
5238,17714.11,False,0.21624185,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19345012,-0.23903358
1949,7847.11,True,0.21624006,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17772108,0.25475904
1114,5342.11,True,0.2162041,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1820997,0.2503085
5136,17408.11,True,0.21620068,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.081043735,0.3513576
3339,12017.11,False,0.21619019,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09767484,-0.33470553
2965,10895.11,True,0.2161843,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.3190977,0.113270916
4193,14579.11,False,0.21617797,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.19695683,-0.2353991
4238,14714.11,False,0.21611051,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12441006,-0.30781096
2067,8201.11,False,0.21603912,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.085406974,-0.34667125
2921,10763.11,False,0.21597682,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.18318257,-0.24877107
5351,18053.11,True,0.21593565,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15660198,0.2752693
819,4457.11,False,0.21592613,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.050566148,0.3812861
134,2402.1099999999997,False,0.21591151,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.23814763,-0.1936754
1214,5642.11,True,0.21587169,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12697236,0.30477104
5641,18923.11,False,0.21583079,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17461252,-0.25704905
2439,9317.11,True,0.21581721,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10260291,0.32903153
747,4241.11,False,0.21559565,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07471498,-0.3564763
3432,12296.11,False,0.21554406,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.17075348,-0.26033464
3136,11408.11,True,0.21550135,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.057693116,0.37330958
2795,10385.11,False,0.21548672,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.01666451,-0.41430894
4295,14885.11,True,0.21546291,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11101854,0.31990728
2848,10544.11,False,0.21541893,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.2011951,-0.22964276
3247,11741.11,False,0.21534401,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.107956976,-0.32273105
3749,13247.11,False,0.21524386,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16378582,-0.2667019
5146,17438.11,False,0.2152272,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11264912,-0.3178053
4121,14363.11,True,0.21517292,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.16961648,0.26072934
660,3980.1099999999997,False,0.21517117,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.30629387,-0.124048464
997,4991.11,True,0.21511497,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.41964218,0.010587759
3274,11822.11,True,0.2150754,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07898645,0.35116434
3805,13415.11,False,0.21503547,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14409,-0.28598094
323,2969.1099999999997,False,0.21495667,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.34003943,0.08987392
2883,10649.11,False,0.21490598,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.058343254,-0.3714687
277,2831.1099999999997,True,0.21487582,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.020519787,0.40923184
288,2864.1099999999997,True,0.21482153,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.1008904,-0.32875267
3868,13604.11,False,0.21478553,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.13363236,0.2959387
3319,11957.11,False,0.214747,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08109493,-0.34839907
3648,12944.11,True,0.21472406,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14311786,0.28633025
1016,5048.11,False,0.21469258,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.18670595,0.24267921
5501,18503.11,False,0.21467847,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.15491877,-0.27443814
5771,19313.11,False,0.21467248,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.14015062,-0.28919432
